full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/17956/jabbi,jabbi,Denmark,21 years,Astralis,0.53,1.04,0.67,71.8,93.4,46.0%,1.05,16.3%,0.57,0.1,0.14,27.5%,27.5%,0.12,18.1%,0.46,0.1,0.1,19.4%,49.5%,73.4%,2.47,0.01,0.01,1.6%,0.9%,0.002,0.002,0.39,0.1,0.13,19.6%,19.0%,107,0.48,0.02,9.5%,62.5%,1m 8s,6.6%,0.54,4.33,0.79,0.57,0.03,2.34
https://www.hltv.org/stats/players/12945/blytz,Blytz,Romania,24 years,ECLOT,0.75,1.1,0.71,78.9,103.4,47.9%,1.13,17.5%,0.58,0.11,0.15,25.2%,25.2%,0.16,17.4%,0.66,0.11,0.11,22.8%,50.2%,68.6%,2.92,0.01,0.01,1.7%,1.0%,0.002,0.002,0.52,0.11,0.14,20.4%,20.6%,111,0.38,0.02,8.2%,57.6%,1m 4s,7.2%,0.48,4.43,0.66,0.51,0.03,2.21
https://www.hltv.org/stats/players/7528/krimz,KRIMZ,Sweden,30 years,fnatic,0.63,1.04,0.69,75.2,66.0,47.1%,,16.8%,0.09,0.09,0.09,17.9%,17.9%,0.15,19.7%,0.35,0.09,0.08,16.8%,51.6%,74.2%,2.93,0.01,0.01,2.0%,1.1%,0.003,0.002,0.21,0.1,0.1,14.9%,21.5%,79,0.4,0.02,8.6%,59.2%,0m 49s,5.9%,0.44,4.33,0.81,0.49,0.03,1.94
https://www.hltv.org/stats/players/8374/bodyy,bodyy,France,27 years,fnatic,0.6,0.98,0.67,76.4,93.1,45.6%,,16.3%,0.53,0.11,0.14,25.0%,25.0%,0.16,17.5%,0.66,0.11,0.12,22.8%,49.2%,73.2%,2.77,0.01,0.01,2.0%,1.1%,0.003,0.002,0.22,0.09,0.12,17.2%,18.3%,106,0.35,0.02,8.2%,59.7%,0m 58s,4.9%,0.68,5.04,0.87,0.65,0.04,2.06
https://www.hltv.org/stats/players/20085/kauez,kauez,Brazil,21 years,paiN,0.69,1.08,0.7,75.6,98.6,47.2%,1.14,17.4%,0.33,0.09,0.13,21.4%,21.4%,0.13,18.1%,0.65,0.11,0.1,21.6%,51.4%,75.3%,2.49,0.01,0.01,1.9%,1.0%,0.003,0.001,0.31,0.1,0.13,18.1%,19.8%,107,0.42,0.02,8.9%,53.9%,1m 5s,8.0%,0.26,3.08,0.55,0.4,0.03,2.2
https://www.hltv.org/stats/players/12822/vini,VINI,Brazil,25 years,Imperial,0.48,1.04,0.65,72.7,92.0,44.2%,1.05,15.7%,0.56,0.1,0.14,27.7%,27.7%,0.14,20.4%,0.42,0.09,0.1,19.1%,48.3%,74.4%,2.81,0.01,0.01,1.4%,0.7%,0.002,0.0009,0.27,0.09,0.12,18.7%,20.3%,112,0.41,0.02,7.9%,61.2%,1m 7s,5.8%,0.58,4.5,0.84,0.61,0.03,2.09
https://www.hltv.org/stats/players/18987/b1t,b1t,Ukraine,21 years,Natus Vincere,0.68,1.12,0.7,75.8,97.4,47.5%,1.26,17.3%,0.42,0.09,0.13,23.0%,23.0%,0.13,19.1%,0.69,0.12,0.1,21.6%,53.6%,74.5%,2.51,0.01,0.01,1.8%,1.0%,0.003,0.002,0.32,0.1,0.13,18.5%,18.5%,108,0.45,0.02,8.1%,58.6%,1m 12s,9.2%,0.55,3.98,0.63,0.61,0.04,2.12
https://www.hltv.org/stats/players/17937/isak,isak,Sweden,23 years,Ninjas in Pyjamas,0.43,1.01,0.64,72.2,92.9,44.3%,1.02,15.1%,0.36,0.09,0.13,26.6%,26.6%,0.14,19.9%,0.29,0.08,0.09,16.7%,49.0%,72.3%,2.66,0.01,0.01,1.9%,1.0%,0.003,0.003,0.34,0.1,0.13,19.8%,20.1%,113,0.52,0.02,11.3%,64.6%,1m 7s,7.9%,0.43,4.77,1.2,0.4,0.03,2.11
https://www.hltv.org/stats/players/21667/magnojez,Magnojez,Russia,20 years,BetBoom,0.77,1.11,0.71,80.5,105.6,47.8%,1.17,17.7%,0.54,0.1,0.15,24.6%,24.6%,0.17,17.3%,0.8,0.13,0.13,26.7%,49.4%,70.9%,3.0,0.01,0.01,2.1%,1.1%,0.003,0.002,0.21,0.09,0.12,16.6%,20.1%,113,0.38,0.02,8.0%,61.0%,1m 3s,5.9%,0.57,5.74,1.03,0.47,0.03,2.33
https://www.hltv.org/stats/players/18221/spinx,Spinx,Israel,24 years,Vitality,0.79,1.13,0.73,78.0,99.1,48.9%,1.1,18.4%,0.3,0.09,0.12,24.0%,24.0%,0.13,18.3%,0.51,0.1,0.09,18.8%,53.8%,72.8%,2.67,0.02,0.02,2.1%,1.1%,0.003,0.002,0.41,0.1,0.14,19.1%,19.2%,107,0.59,0.02,10.8%,66.8%,1m 8s,8.2%,0.3,3.46,0.73,0.39,0.02,2.41
https://www.hltv.org/stats/players/14929/jdc,JDC,Germany,24 years,BIG,0.65,1.06,0.69,75.9,97.8,46.3%,1.15,17.0%,0.39,0.1,0.13,23.3%,23.3%,0.14,18.2%,0.48,0.1,0.1,20.3%,48.6%,69.3%,2.69,0.02,0.02,2.5%,1.3%,0.005,0.003,0.42,0.1,0.14,20.0%,19.0%,110,0.39,0.02,8.2%,59.2%,1m 4s,5.5%,0.45,3.45,0.53,0.58,0.03,1.94
https://www.hltv.org/stats/players/19594/nbqq,nbqq,Czech Republic,27 years,ECLOT,0.63,1.06,0.69,75.3,98.6,46.7%,1.05,16.8%,0.48,0.1,0.14,25.3%,25.3%,0.15,18.3%,0.6,0.11,0.11,21.6%,49.9%,71.2%,2.75,0.02,0.02,2.6%,1.3%,0.004,0.003,0.3,0.09,0.13,18.6%,21.0%,109,0.4,0.02,9.0%,64.2%,1m 4s,7.3%,0.29,3.39,0.62,0.4,0.02,2.15
https://www.hltv.org/stats/players/12553/yuurih,yuurih,Brazil,24 years,FURIA,0.85,1.17,0.74,83.0,104.3,49.4%,1.16,18.3%,0.31,0.09,0.12,24.6%,24.6%,0.16,18.9%,0.46,0.1,0.07,16.9%,57.2%,75.8%,3.27,0.02,0.01,1.9%,1.1%,0.003,0.002,0.49,0.11,0.15,19.9%,19.8%,112,0.53,0.02,10.7%,55.3%,1m 10s,8.4%,0.74,5.03,1.01,0.79,0.04,2.23
https://www.hltv.org/stats/players/9436/nertz,NertZ,Israel,25 years,HEROIC,0.88,1.1,0.75,82.6,109.8,49.2%,,19.2%,0.26,0.09,0.12,21.5%,21.5%,0.15,16.0%,0.81,0.13,0.11,23.9%,54.6%,73.8%,2.98,0.02,0.02,2.2%,1.3%,0.004,0.003,0.3,0.1,0.13,17.2%,18.4%,109,0.45,0.02,9.4%,67.6%,1m 4s,7.7%,0.47,4.34,0.82,0.5,0.03,2.33
https://www.hltv.org/stats/players/19681/childking,ChildKing,China,24 years,Rare Atom,0.68,1.07,0.7,76.4,97.9,46.6%,1.17,17.3%,0.57,0.1,0.15,26.4%,26.4%,0.14,18.2%,0.5,0.1,0.11,21.1%,47.5%,68.8%,2.63,0.02,0.02,2.6%,1.4%,0.004,0.001,0.48,0.1,0.14,20.6%,20.1%,110,0.47,0.02,9.7%,60.4%,1m 5s,6.2%,0.56,3.71,0.41,0.72,0.03,2.0
https://www.hltv.org/stats/players/20104/s1n,s1n,Germany,22 years,M80,0.61,1.08,0.67,76.6,96.6,45.7%,1.16,16.5%,0.39,0.09,0.13,23.4%,23.4%,0.16,20.9%,0.36,0.09,0.09,17.6%,49.8%,73.0%,2.98,0.02,0.02,2.6%,1.4%,0.004,0.003,0.52,0.1,0.15,21.8%,20.6%,114,0.49,0.02,10.6%,54.9%,1m 5s,8.4%,0.91,6.83,1.07,0.93,0.08,2.47
https://www.hltv.org/stats/players/18141/biguzera,biguzera,Brazil,27 years,paiN,0.77,1.15,0.71,80.0,102.0,47.8%,1.08,17.6%,0.56,0.1,0.14,26.2%,26.2%,0.17,19.0%,0.67,0.11,0.11,22.1%,51.1%,73.9%,3.0,0.02,0.01,2.1%,1.1%,0.003,0.001,0.3,0.1,0.13,17.9%,19.8%,112,0.46,0.02,8.4%,62.7%,1m 7s,7.4%,0.75,5.75,1.14,0.62,0.05,2.55
https://www.hltv.org/stats/players/16080/dycha,dycha,Poland,27 years,Monte,0.77,1.11,0.71,80.2,103.6,47.2%,1.25,17.8%,0.37,0.09,0.13,21.6%,21.6%,0.16,17.9%,0.58,0.11,0.11,21.1%,50.0%,72.3%,2.94,0.02,0.02,2.5%,1.4%,0.004,0.004,0.28,0.09,0.13,18.0%,18.7%,112,0.42,0.02,8.9%,68.3%,1m 4s,6.1%,0.66,5.11,1.02,0.58,0.04,2.54
https://www.hltv.org/stats/players/8507/stanislaw,stanislaw,Canada,30 years,Wildcard,0.44,0.96,0.64,72.5,82.6,44.4%,,15.3%,0.37,0.1,0.13,22.6%,22.6%,0.15,19.6%,0.45,0.09,0.11,20.0%,47.2%,73.5%,2.84,0.03,0.02,2.8%,1.5%,0.004,0.003,0.18,0.09,0.11,17.1%,19.6%,103,0.42,0.02,9.3%,59.1%,0m 59s,5.5%,0.78,5.98,1.14,0.68,0.05,2.15
https://www.hltv.org/stats/players/18317/magixx,magixx,Russia,21 years,Spirit,0.38,1.05,0.64,70.2,88.2,44.4%,1.14,14.9%,0.64,0.1,0.14,29.3%,29.3%,0.13,21.5%,0.38,0.09,0.09,17.6%,50.2%,76.2%,2.49,0.03,0.02,3.2%,1.7%,0.004,0.003,0.36,0.1,0.13,19.9%,19.0%,110,0.45,0.02,9.3%,61.0%,1m 11s,9.6%,0.51,4.38,0.84,0.53,0.03,2.27
https://www.hltv.org/stats/players/4679/jks,jks,Australia,29 years,Liquid,0.67,1.06,0.69,76.4,90.6,46.5%,,17.1%,0.24,0.09,0.11,22.9%,22.9%,0.13,20.4%,0.3,0.08,0.07,15.3%,53.0%,73.4%,2.87,0.03,0.02,3.0%,1.6%,0.005,0.004,0.44,0.11,0.14,19.7%,19.4%,104,0.67,0.03,12.4%,64.3%,1m 5s,8.2%,0.65,5.3,1.17,0.61,0.03,1.96
https://www.hltv.org/stats/players/9816/aleksib,Aleksib,Finland,27 years,Natus Vincere,0.36,0.94,0.62,72.2,91.8,43.5%,,14.4%,0.64,0.11,0.15,27.1%,27.1%,0.17,20.8%,0.46,0.09,0.11,20.2%,46.7%,74.1%,3.1,0.03,0.02,3.1%,1.5%,0.004,0.003,0.31,0.09,0.12,19.7%,21.4%,116,0.35,0.01,8.5%,54.9%,1m 8s,6.6%,0.92,8.12,1.94,0.81,0.07,2.45
https://www.hltv.org/stats/players/16555/ax1le,Ax1Le,Russia,22 years,Cloud9,0.81,1.15,0.73,80.3,102.7,48.2%,1.23,18.2%,0.37,0.09,0.13,22.4%,22.4%,0.14,19.1%,0.64,0.11,0.09,20.3%,54.7%,76.2%,3.0,0.03,0.02,3.1%,1.8%,0.005,0.003,0.27,0.1,0.13,17.4%,18.4%,111,0.44,0.02,9.0%,64.0%,1m 10s,9.5%,0.74,5.37,1.12,0.73,0.04,2.18
https://www.hltv.org/stats/players/10394/twistzz,Twistzz,Canada,25 years,Liquid,0.76,1.1,0.73,76.8,96.4,48.0%,,18.1%,0.56,0.1,0.14,29.7%,29.7%,0.13,19.6%,0.37,0.09,0.08,17.0%,51.7%,74.1%,2.67,0.03,0.02,2.7%,1.6%,0.004,0.003,0.65,0.12,0.16,22.1%,20.0%,105,0.56,0.02,10.3%,59.7%,1m 8s,8.1%,0.57,3.75,0.73,0.73,0.03,1.81
https://www.hltv.org/stats/players/11840/boombl4,Boombl4,Russia,26 years,Cloud9,0.54,1.04,0.66,75.1,96.8,44.8%,1.02,15.9%,0.48,0.1,0.14,23.6%,23.6%,0.15,17.8%,0.69,0.12,0.13,24.7%,46.7%,72.4%,3.1,0.03,0.02,3.2%,1.7%,0.004,0.004,0.16,0.08,0.11,16.9%,18.6%,114,0.39,0.02,8.1%,60.4%,1m 6s,4.8%,0.71,4.82,0.84,0.73,0.04,2.23
https://www.hltv.org/stats/players/15631/kscerato,KSCERATO,Brazil,25 years,FURIA,0.81,1.19,0.73,79.7,98.3,48.9%,1.17,18.2%,0.2,0.08,0.11,24.1%,24.1%,0.14,21.8%,0.38,0.09,0.06,15.2%,58.5%,74.7%,3.09,0.03,0.02,2.7%,1.5%,0.005,0.003,0.45,0.1,0.15,19.8%,20.2%,109,0.72,0.03,13.2%,60.2%,1m 10s,11.2%,0.8,5.76,1.34,0.72,0.05,2.36
https://www.hltv.org/stats/players/11630/jt,JT,South Africa,25 years,Complexity,0.36,1.0,0.62,70.7,90.2,43.2%,0.91,14.7%,0.81,0.12,0.16,28.6%,28.6%,0.15,19.6%,0.49,0.1,0.11,20.9%,46.4%,74.1%,2.74,0.03,0.02,3.2%,1.5%,0.004,0.004,0.42,0.11,0.13,20.6%,20.1%,113,0.4,0.02,9.7%,59.7%,1m 1s,5.2%,0.77,4.7,0.79,0.84,0.07,2.48
https://www.hltv.org/stats/players/10566/chelo,chelo,Brazil,26 years,FURIA,0.67,1.04,0.7,76.1,98.5,46.5%,,17.1%,0.54,0.1,0.14,26.6%,26.6%,0.14,18.4%,0.71,0.12,0.12,23.2%,50.4%,73.5%,2.57,0.03,0.02,3.1%,1.9%,0.006,0.005,0.27,0.1,0.12,17.8%,18.7%,109,0.42,0.02,8.3%,57.8%,2m 21s,6.9%,0.42,3.54,0.77,0.55,0.02,1.87
https://www.hltv.org/stats/players/19733/demqq,DemQQ,Ukraine,23 years,Monte,0.57,1.07,0.67,75.2,95.5,46.5%,1.08,16.0%,0.54,0.1,0.14,25.6%,25.6%,0.15,18.8%,0.56,0.1,0.1,20.7%,50.4%,72.3%,2.72,0.03,0.02,3.1%,1.6%,0.004,0.004,0.37,0.1,0.13,19.5%,20.0%,112,0.48,0.02,9.0%,59.5%,1m 8s,6.7%,0.58,5.28,0.85,0.5,0.03,2.41
https://www.hltv.org/stats/players/12732/fl1t,FL1T,Russia,23 years,Virtus.pro,0.79,1.13,0.72,80.2,102.7,48.8%,1.1,17.8%,0.29,0.09,0.12,20.2%,20.2%,0.15,18.4%,0.44,0.09,0.09,18.2%,51.8%,73.3%,3.02,0.03,0.02,3.2%,1.9%,0.005,0.004,0.46,0.1,0.14,20.0%,18.7%,111,0.48,0.02,10.0%,61.7%,1m 6s,10.7%,0.56,5.07,1.21,0.49,0.04,2.47
https://www.hltv.org/stats/players/20563/lux,lux,Brazil,22 years,paiN,0.71,1.12,0.7,78.5,100.7,47.4%,1.21,17.1%,0.53,0.1,0.14,25.4%,25.4%,0.18,19.7%,0.64,0.11,0.1,21.1%,52.4%,74.9%,2.94,0.03,0.02,2.8%,1.7%,0.004,0.003,0.38,0.1,0.13,19.1%,21.6%,112,0.42,0.02,8.5%,62.8%,1m 7s,7.8%,0.69,5.83,1.06,0.61,0.03,2.02
https://www.hltv.org/stats/players/20171/snow,snow,Brazil,17 years,paiN,0.54,1.07,0.67,73.1,93.4,46.1%,1.12,16.1%,0.62,0.11,0.14,28.6%,28.6%,0.16,21.2%,0.55,0.1,0.1,20.3%,50.6%,74.8%,2.76,0.03,0.02,3.5%,1.8%,0.005,0.004,0.51,0.11,0.14,20.4%,24.0%,109,0.5,0.02,9.6%,60.3%,1m 6s,8.9%,0.36,3.84,0.95,0.42,0.03,2.22
https://www.hltv.org/stats/players/7412/gla1ve,gla1ve,Denmark,29 years,ENCE,0.48,0.97,0.65,73.4,79.2,44.8%,,15.5%,0.27,0.1,0.12,21.8%,21.8%,0.16,18.8%,0.54,0.1,0.11,20.9%,48.6%,75.1%,2.92,0.03,0.02,3.4%,1.8%,0.006,0.005,0.09,0.08,0.09,14.5%,20.9%,95,0.32,0.02,6.8%,61.5%,0m 56s,4.4%,0.81,6.01,1.25,0.79,0.05,1.97
https://www.hltv.org/stats/players/18717/lucaozy,Lucaozy,Brazil,23 years,MIBR,0.77,1.14,0.73,78.4,101.3,49.1%,1.15,17.9%,0.35,0.09,0.13,23.9%,23.9%,0.14,18.1%,0.68,0.11,0.1,21.9%,52.3%,73.3%,2.71,0.04,0.03,3.7%,2.1%,0.006,0.004,0.43,0.1,0.14,19.6%,19.3%,108,0.42,0.02,9.7%,59.7%,1m 5s,11.3%,0.41,3.73,0.84,0.5,0.03,2.03
https://www.hltv.org/stats/players/9911/kreaz,kreaz,Sweden,26 years,ECLOT,0.53,0.98,0.66,75.1,95.0,45.9%,,15.6%,0.4,0.1,0.13,26.6%,26.6%,0.16,19.8%,0.39,0.09,0.09,18.3%,48.8%,74.8%,2.98,0.04,0.03,4.2%,2.2%,0.007,0.004,0.38,0.09,0.13,20.2%,21.6%,113,0.52,0.02,12.1%,59.7%,1m 6s,9.0%,0.7,4.79,0.93,0.71,0.04,2.32
https://www.hltv.org/stats/players/9278/rez,REZ,Sweden,26 years,Ninjas in Pyjamas,0.69,1.03,0.7,77.4,99.2,47.0%,,17.1%,0.41,0.1,0.13,23.7%,23.7%,0.14,17.8%,0.6,0.11,0.1,21.3%,50.7%,72.5%,2.79,0.04,0.03,4.0%,2.1%,0.007,0.005,0.35,0.1,0.13,19.0%,18.9%,110,0.44,0.02,9.5%,60.9%,1m 6s,5.9%,0.52,3.95,0.66,0.63,0.03,1.77
https://www.hltv.org/stats/players/12731/sdy,sdy,Ukraine,27 years,ENCE,0.67,1.1,0.7,77.1,96.7,47.6%,1.17,16.8%,0.42,0.1,0.13,24.3%,24.3%,0.14,19.4%,0.37,0.09,0.08,17.2%,51.4%,73.6%,2.93,0.04,0.02,3.5%,1.9%,0.005,0.004,0.6,0.11,0.16,22.3%,19.0%,111,0.58,0.02,11.2%,65.1%,1m 9s,7.9%,0.6,4.29,0.73,0.62,0.04,2.22
https://www.hltv.org/stats/players/20194/blitz,bLitz,Mongolia,23 years,The MongolZ,0.83,1.14,0.73,82.6,105.7,48.7%,1.04,18.2%,0.38,0.09,0.13,23.0%,23.0%,0.18,17.3%,0.65,0.11,0.11,22.1%,50.5%,72.8%,3.08,0.04,0.03,3.7%,2.1%,0.006,0.006,0.38,0.1,0.14,18.8%,19.9%,113,0.44,0.02,9.0%,62.2%,1m 4s,4.8%,0.88,7.31,1.49,0.73,0.06,2.49
https://www.hltv.org/stats/players/18462/mezii,mezii,United Kingdom,26 years,Vitality,0.69,1.11,0.7,77.4,96.4,47.0%,1.17,17.0%,0.44,0.1,0.13,27.8%,27.8%,0.14,20.8%,0.34,0.09,0.08,16.4%,52.8%,72.3%,2.86,0.04,0.03,4.2%,2.3%,0.006,0.005,0.59,0.11,0.15,21.7%,20.0%,111,0.68,0.03,12.1%,58.0%,1m 11s,7.3%,0.77,5.18,0.86,0.74,0.05,2.41
https://www.hltv.org/stats/players/9115/dexter,dexter,Australia,30 years,FlyQuest,0.78,1.05,0.72,79.1,100.0,47.9%,,17.9%,0.33,0.09,0.13,21.1%,21.1%,0.15,17.1%,0.73,0.12,0.11,22.5%,52.9%,75.6%,2.87,0.04,0.03,3.9%,2.2%,0.007,0.007,0.25,0.09,0.12,17.3%,18.9%,109,0.36,0.02,7.5%,58.8%,1m 3s,3.8%,0.79,5.27,1.2,0.74,0.06,2.38
https://www.hltv.org/stats/players/22460/riskyb0b,riskyb0b,Russia,22 years,Nemiga,0.56,1.08,0.66,76.8,97.1,45.7%,1.14,15.6%,0.72,0.12,0.15,31.2%,31.2%,0.22,20.6%,0.6,0.11,0.1,21.1%,51.1%,71.4%,2.9,0.04,0.03,3.9%,2.0%,0.005,0.004,0.45,0.11,0.13,19.8%,25.4%,117,0.36,0.01,9.0%,61.5%,1m 5s,6.0%,0.65,7.33,1.21,0.48,0.04,2.38
https://www.hltv.org/stats/players/16612/n0rb3r7,n0rb3r7,Russia,23 years,Virtus.pro,0.71,1.08,0.7,77.6,102.7,46.4%,1.11,17.5%,0.34,0.09,0.13,22.0%,22.0%,0.14,17.0%,0.64,0.11,0.11,22.5%,49.7%,70.6%,2.8,0.04,0.03,4.1%,2.2%,0.007,0.005,0.1,0.08,0.11,15.2%,16.9%,111,0.43,0.02,7.8%,64.6%,1m 4s,5.6%,0.47,4.28,0.75,0.5,0.03,2.26
https://www.hltv.org/stats/players/9219/felps,felps,Brazil,28 years,Imperial,0.89,1.07,0.75,83.7,106.9,49.5%,,19.1%,0.51,0.1,0.14,22.7%,22.7%,0.17,15.1%,0.85,0.14,0.13,26.9%,50.5%,75.8%,3.09,0.04,0.03,3.6%,2.1%,0.007,0.007,0.18,0.09,0.12,15.5%,18.6%,109,0.28,0.01,6.7%,57.8%,1m 2s,6.2%,0.49,3.67,0.73,0.63,0.03,1.82
https://www.hltv.org/stats/players/11140/ins,INS,Australia,26 years,FlyQuest,0.92,1.2,0.76,86.0,108.0,49.7%,1.23,19.6%,0.41,0.1,0.13,23.4%,23.4%,0.18,17.5%,0.71,0.12,0.1,21.9%,53.5%,77.0%,3.39,0.05,0.03,3.9%,2.2%,0.007,0.006,0.25,0.09,0.13,16.6%,19.8%,113,0.5,0.02,9.7%,61.7%,1m 4s,4.5%,0.81,8.9,1.97,0.65,0.04,2.19
https://www.hltv.org/stats/players/8575/calyx,Calyx,Turkey,26 years,Eternal Fire,0.69,1.07,0.71,75.6,94.1,48.0%,,17.4%,0.34,0.09,0.12,23.4%,23.4%,0.12,18.8%,0.36,0.09,0.07,16.2%,54.2%,73.7%,2.55,0.05,0.03,4.4%,2.4%,0.008,0.006,0.46,0.1,0.14,20.3%,19.5%,105,0.55,0.02,10.9%,60.3%,1m 7s,7.8%,0.41,3.73,0.82,0.5,0.03,2.05
https://www.hltv.org/stats/players/11816/ropz,ropz,Estonia,24 years,FaZe,0.81,1.15,0.74,78.4,99.5,49.4%,1.15,18.5%,0.08,0.07,0.1,17.8%,17.8%,0.11,19.3%,0.47,0.1,0.08,17.7%,55.5%,73.4%,2.54,0.05,0.03,4.3%,2.4%,0.008,0.006,0.32,0.09,0.14,18.3%,17.4%,106,0.61,0.02,13.0%,59.4%,1m 9s,10.3%,0.22,2.63,0.45,0.39,0.03,2.07
https://www.hltv.org/stats/players/9960/frozen,frozen,Slovakia,22 years,FaZe,0.87,1.12,0.75,82.7,104.0,49.3%,,18.9%,0.36,0.09,0.13,24.7%,24.7%,0.15,18.7%,0.58,0.11,0.09,20.0%,53.0%,73.8%,2.91,0.05,0.03,3.9%,2.2%,0.007,0.005,0.46,0.11,0.15,19.3%,18.5%,109,0.52,0.02,10.6%,60.2%,1m 0s,7.8%,0.63,5.36,1.1,0.56,0.03,2.12
https://www.hltv.org/stats/players/19899/krimbo,Krimbo,Germany,22 years,BIG,0.66,1.12,0.7,75.9,96.0,47.7%,1.12,16.9%,0.14,0.08,0.1,22.2%,22.2%,0.13,21.1%,0.38,0.09,0.07,16.3%,55.0%,71.7%,2.78,0.06,0.03,4.9%,2.5%,0.008,0.006,0.39,0.1,0.14,19.5%,20.1%,109,0.77,0.03,15.2%,60.3%,1m 11s,11.5%,0.84,6.64,1.29,0.67,0.06,2.49
https://www.hltv.org/stats/players/13915/yekindar,YEKINDAR,Latvia,25 years,Liquid,0.83,1.12,0.73,81.3,108.5,47.8%,1.08,18.6%,0.37,0.09,0.14,21.2%,21.2%,0.14,15.3%,0.87,0.15,0.15,29.8%,50.6%,73.3%,2.8,0.06,0.04,5.1%,2.8%,0.01,0.01,0.15,0.09,0.11,15.5%,16.5%,111,0.36,0.01,7.2%,64.3%,1m 9s,6.3%,0.51,4.19,0.78,0.53,0.04,2.4
https://www.hltv.org/stats/players/12708/rigon,rigoN,Switzerland,25 years,BIG,0.82,1.08,0.73,79.9,106.2,48.3%,1.2,18.3%,0.53,0.1,0.15,22.7%,22.7%,0.14,14.7%,0.73,0.12,0.12,24.2%,49.5%,72.1%,2.64,0.06,0.04,4.8%,2.6%,0.009,0.006,0.3,0.1,0.13,17.6%,18.3%,109,0.36,0.02,8.2%,64.9%,0m 56s,3.1%,0.26,3.74,0.81,0.31,0.02,2.32
https://www.hltv.org/stats/players/5794/tabsen,tabseN,Germany,29 years,BIG,0.82,1.04,0.72,83.2,87.4,47.0%,,18.2%,0.19,0.1,0.11,17.6%,17.6%,0.16,16.2%,0.7,0.12,0.12,23.7%,49.1%,73.2%,3.1,0.07,0.04,5.3%,2.8%,0.01,0.008,0.15,0.09,0.1,14.5%,17.9%,91,0.29,0.02,5.5%,62.1%,0m 50s,4.5%,0.83,8.41,1.24,0.67,0.05,2.42
https://www.hltv.org/stats/players/150/maj3r,MAJ3R,Turkey,33 years,Eternal Fire,0.39,0.94,0.63,71.9,88.8,44.1%,,14.7%,0.25,0.09,0.12,21.1%,21.1%,0.14,19.6%,0.43,0.09,0.1,19.3%,48.4%,73.4%,2.73,0.07,0.04,6.7%,3.5%,0.009,0.01,0.15,0.08,0.11,17.4%,19.1%,111,0.41,0.02,9.7%,53.4%,1m 4s,6.9%,0.82,5.33,1.09,0.84,0.08,2.31
https://www.hltv.org/stats/players/20183/decenty,decenty,Brazil,20 years,Imperial,0.78,1.13,0.73,77.4,97.9,48.9%,1.19,18.3%,0.17,0.08,0.11,20.9%,20.9%,0.14,19.8%,0.34,0.09,0.07,15.6%,54.8%,73.6%,2.64,0.07,0.04,5.1%,2.8%,0.01,0.006,0.74,0.12,0.17,23.5%,22.6%,106,0.58,0.02,11.4%,64.4%,1m 7s,10.0%,0.21,2.84,0.57,0.32,0.03,2.31
https://www.hltv.org/stats/players/8605/somebody,somebody,China,29 years,Rare Atom,0.79,1.06,0.73,79.4,93.9,48.7%,,18.1%,0.39,0.1,0.13,22.2%,22.2%,0.14,17.0%,0.7,0.12,0.11,22.5%,51.5%,75.9%,2.83,0.11,0.07,9.0%,4.8%,0.02,0.01,0.21,0.09,0.12,16.9%,18.3%,103,0.54,0.02,9.5%,60.7%,5m 4s,5.0%,0.52,3.6,0.62,0.68,0.03,1.71
https://www.hltv.org/stats/players/20903/senzu,Senzu,Mongolia,18 years,The MongolZ,0.82,1.13,0.73,80.0,105.2,48.2%,1.28,18.5%,0.32,0.09,0.13,23.6%,23.6%,0.18,16.5%,0.79,0.13,0.11,24.0%,52.2%,76.0%,2.56,0.11,0.07,8.9%,4.7%,0.01,0.01,0.29,0.1,0.13,17.3%,22.7%,109,0.44,0.02,9.8%,64.1%,1m 3s,5.0%,0.37,4.56,0.86,0.37,0.02,2.01
https://www.hltv.org/stats/players/3741/niko,NiKo,Bosnia and Herzegovina,27 years,G2,0.94,1.15,0.79,85.4,95.7,50.8%,,20.3%,0.11,0.08,0.1,16.6%,16.6%,0.14,15.6%,0.86,0.14,0.12,25.6%,54.9%,73.2%,2.84,0.11,0.06,8.2%,4.8%,0.02,0.02,0.2,0.1,0.11,14.3%,16.2%,93,0.43,0.02,8.8%,60.4%,0m 57s,6.2%,0.64,4.81,0.74,0.64,0.04,2.03
