full_url,player,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,clutching,utility
https://www.hltv.org/stats/players/23860/fiction,fiction,0.18,0.87,0.52,71.6,93.9,39.6%,,10.9%,0.55,0.12,0.14,30.0%,30.0%,0.22,15.8%,0.65,0.11,0.1,20.8%,52.4%,90.9%,3.43,0.0,0.01,1.9%,1.0%,0.0,0.0,0.46,0.19,0.94
https://www.hltv.org/stats/players/20234/gabe,Gabe,0.46,0.97,0.65,73.7,104.1,44.3%,0.84,15.1%,0.59,0.11,0.15,26.3%,26.3%,0.17,16.0%,0.42,0.09,0.12,20.7%,44.5%,69.4%,2.89,0.0,0.01,1.4%,0.7%,0.001,0.0007,0.39,0.35,0.67
https://www.hltv.org/stats/players/16341/gabi,GaBi,0.76,1.13,0.72,76.8,89.7,48.4%,1.13,18.2%,0.26,0.08,0.12,26.5%,26.5%,0.15,20.5%,0.38,0.09,0.08,17.0%,52.7%,74.1%,2.98,0.03,0.02,3.2%,1.8%,0.004,0.003,0.49,0.61,0.57
https://www.hltv.org/stats/players/21189/gabie,Gabie,0.28,0.91,0.61,67.6,88.4,42.0%,0.87,14.5%,0.78,0.12,0.16,32.5%,32.5%,0.19,19.4%,0.12,0.06,0.1,16.2%,37.3%,66.1%,2.51,0.0,0.01,0.9%,0.6%,0.002,0.0,0.62,0.43,0.35
https://www.hltv.org/stats/players/20558/gafolo,gafolo,0.51,1.08,0.68,69.8,90.4,46.8%,0.98,16.3%,0.37,0.1,0.12,24.0%,24.0%,0.11,19.4%,0.56,0.11,0.08,18.2%,58.3%,74.9%,1.88,0.93,0.36,53.2%,28.0%,0.1,0.08,0.54,0.68,0.64
https://www.hltv.org/stats/players/22112/galy,Galy,0.05,0.82,0.54,59.8,94.6,40.6%,1.46,10.4%,0.22,0.09,0.11,26.3%,26.3%,0.11,22.2%,0.18,0.06,0.09,15.1%,40.6%,84.6%,2.6,0.0,0.0,0.0%,-,0.0,0.0,0.91,0.31,0.32
https://www.hltv.org/stats/players/11009/game,GAME,0.63,1.04,0.7,72.8,99.7,47.1%,1.13,17.2%,0.47,0.11,0.13,26.7%,26.7%,0.11,14.8%,0.55,0.1,0.1,20.6%,49.8%,73.8%,2.02,0.91,0.3,42.4%,23.2%,0.08,0.07,0.54,0.47,0.45
https://www.hltv.org/stats/players/10722/gas,gas,0.87,1.1,0.76,80.6,106.8,50.0%,1.05,19.2%,0.5,0.1,0.14,23.6%,23.6%,0.12,13.6%,0.6,0.11,0.09,20.3%,53.3%,72.9%,2.66,0.0,0.0,0.2%,0.1%,0.0002,0.0,0.7,0.49,0.18
https://www.hltv.org/stats/players/24697/gaz,Gaz,0.95,1.28,0.8,84.4,107.9,53.5%,,20.9%,0.77,0.13,0.15,20.0%,20.0%,0.23,19.8%,0.84,0.13,0.12,24.4%,52.4%,100.0%,3.48,0.0,0.0,0.0%,-,0.0,0.0,0.97,0.48,0.62
https://www.hltv.org/stats/players/627/gazr,gazR,0.16,0.81,0.58,63.4,77.9,40.4%,,13.5%,0.2,0.09,0.12,16.9%,16.9%,0.13,14.8%,0.34,0.08,0.13,20.8%,38.7%,73.9%,2.31,0.09,0.05,8.8%,4.0%,0.01,0.01,0.08,0.35,0.37
https://www.hltv.org/stats/players/20522/gbb,gbb,0.75,1.11,0.71,78.4,103.4,46.8%,1.13,17.8%,0.6,0.1,0.14,30.0%,30.0%,0.17,19.4%,0.64,0.11,0.1,21.6%,51.6%,72.1%,3.08,0.0,0.0,0.6%,0.5%,0.0006,0.0007,0.53,0.37,0.55
https://www.hltv.org/stats/players/24319/gehji,gehji,0.66,1.04,0.69,78.2,106.7,47.2%,,16.5%,0.84,0.15,0.16,23.2%,23.2%,0.23,21.8%,0.54,0.1,0.12,22.4%,44.8%,73.2%,2.81,0.0,0.01,0.8%,0.5%,0.0,0.0,0.69,0.5,0.51
https://www.hltv.org/stats/players/12777/gejmzilla,gejmzilla,0.25,0.9,0.6,68.7,89.2,41.8%,0.88,13.7%,0.39,0.09,0.14,22.3%,22.3%,0.15,16.9%,0.21,0.07,0.09,16.2%,45.6%,70.5%,2.51,0.05,0.03,4.7%,2.3%,0.008,0.005,0.25,0.54,0.8
https://www.hltv.org/stats/players/24046/gemini,gemini,0.0,0.63,0.35,36.9,40.0,29.4%,,5.9%,1.0,0.18,0.35,100.0%,100.0%,0.06,11.8%,0.65,0.12,0.18,29.4%,40.0%,0.0%,1.18,0.11,0.06,16.7%,5.9%,0.0,0.0,0.77,0.1,0.63
https://www.hltv.org/stats/players/22446/geneka,Geneka,0.59,0.96,0.65,75.0,104.4,43.7%,0.94,17.2%,0.64,0.1,0.18,18.6%,18.6%,0.18,13.5%,0.51,0.1,0.13,23.4%,43.4%,57.6%,2.82,0.01,0.01,1.9%,1.2%,0.0,0.003,0.17,0.24,0.62
https://www.hltv.org/stats/players/14090/geohype,GEOHYPE,0.34,0.95,0.61,71.6,92.3,42.7%,0.92,14.2%,0.64,0.11,0.15,27.1%,27.1%,0.15,18.1%,0.27,0.08,0.1,18.2%,43.3%,72.4%,2.92,0.01,0.01,1.7%,0.9%,0.003,0.001,0.31,0.38,0.65
https://www.hltv.org/stats/players/24372/geq1an,Geq1an,0.68,1.07,0.69,76.5,88.5,48.1%,,17.4%,0.96,0.16,0.2,27.8%,27.8%,0.23,20.4%,0.22,0.07,0.08,14.5%,47.1%,81.2%,2.94,0.0,0.0,0.0%,-,0.0,0.0,0.69,0.81,0.35
https://www.hltv.org/stats/players/15964/gfi,gfi,0.75,1.06,0.72,76.1,99.7,48.7%,1.18,18.2%,0.24,0.1,0.12,19.6%,19.6%,0.15,17.5%,0.22,0.07,0.06,12.9%,52.7%,75.2%,2.87,0.05,0.03,4.2%,2.0%,0.009,0.008,0.69,0.92,0.64
https://www.hltv.org/stats/players/23618/ghostxd,ghostxD,0.66,0.99,0.69,72.8,99.1,47.0%,,18.8%,0.05,0.07,0.1,11.1%,11.1%,0.16,14.9%,0.74,0.12,0.11,22.9%,53.2%,70.7%,2.32,0.86,0.27,38.5%,20.5%,0.08,0.07,0.35,0.53,0.34
https://www.hltv.org/stats/players/24529/gibbyatl,GibbyATL,0.03,0.55,0.41,59.9,76.0,28.2%,,10.3%,0.68,0.1,0.21,16.7%,16.7%,0.31,20.5%,0.04,0.0,0.15,15.4%,0.0%,-,2.15,0.0,0.0,0.0%,-,0.0,0.0,0.91,0.15,0.5
https://www.hltv.org/stats/players/1510/gina,Gina,0.23,0.84,0.61,66.7,48.5,44.8%,,13.2%,0.26,0.13,0.08,14.7%,14.7%,0.17,16.9%,0.5,0.1,0.12,21.8%,45.2%,70.5%,2.6,0.0,0.0,0.3%,0.2%,0.0,0.0,0.22,0.33,0.42
https://www.hltv.org/stats/players/20340/girafffe,Girafffe,0.56,1.02,0.67,73.6,95.9,45.5%,1.03,16.3%,0.43,0.1,0.13,24.9%,24.9%,0.14,18.1%,0.32,0.08,0.1,18.1%,47.1%,69.6%,2.73,0.0,0.01,0.8%,0.4%,0.0007,0.0004,0.45,0.53,0.46
https://www.hltv.org/stats/players/21816/gizmy,Gizmy,0.46,1.02,0.65,73.9,98.1,45.8%,1.0,14.8%,0.73,0.12,0.16,25.4%,25.4%,0.17,17.6%,0.68,0.11,0.12,23.4%,48.9%,72.6%,2.83,0.0,0.0,0.7%,0.4%,0.001,0.0001,0.41,0.46,0.68
https://www.hltv.org/stats/players/7412/gla1ve,gla1ve,0.48,0.97,0.65,73.4,79.2,44.8%,,15.5%,0.27,0.1,0.12,21.8%,21.8%,0.16,18.8%,0.55,0.1,0.11,20.9%,48.6%,75.1%,2.92,0.03,0.02,3.4%,1.8%,0.006,0.005,0.09,0.32,0.81
https://www.hltv.org/stats/players/8518/glorinsz,glorinsz,0.8,1.04,0.73,80.2,22.1,48.4%,,17.9%,0.14,0.1,0.02,7.1%,7.1%,0.12,15.4%,0.21,0.07,0.09,16.1%,44.7%,73.5%,3.17,0.0,0.0,0.3%,0.2%,0.0,0.0,0.23,0.42,0.14
https://www.hltv.org/stats/players/24496/glymir,Glymir,0.2,0.78,0.58,67.4,86.0,42.9%,,13.0%,0.44,0.14,0.13,14.3%,14.3%,0.22,14.3%,0.21,0.08,0.09,16.9%,46.2%,50.0%,2.71,0.01,0.01,2.2%,1.3%,0.0,0.0,0.33,0.15,0.31
https://www.hltv.org/stats/players/20248/gnffe,Gnøffe,0.18,0.91,0.58,65.6,88.0,41.3%,0.97,13.2%,0.74,0.13,0.15,26.4%,26.4%,0.16,19.1%,0.24,0.08,0.1,17.8%,42.6%,70.9%,2.51,0.0,0.0,0.7%,0.4%,0.001,0.0008,0.66,0.4,0.39
https://www.hltv.org/stats/players/22244/go0dby3,Go0dby3,0.15,0.82,0.55,66.6,83.3,39.4%,0.55,12.7%,0.1,0.09,0.09,17.6%,17.6%,0.18,18.6%,0.17,0.07,0.08,14.9%,48.5%,56.2%,2.33,0.2,0.1,17.2%,6.3%,0.03,0.03,0.59,0.27,0.85
https://www.hltv.org/stats/players/17287/goddess,goddess,0.43,0.98,0.63,71.8,93.9,43.3%,0.94,15.5%,0.49,0.1,0.14,21.7%,21.7%,0.17,18.3%,0.55,0.1,0.13,23.3%,43.1%,74.4%,2.76,0.0,0.0,0.4%,0.3%,0.0002,0.0005,0.21,0.38,0.5
https://www.hltv.org/stats/players/21387/gokushima,gokushima,0.69,1.12,0.72,73.5,97.1,49.0%,1.06,17.8%,0.15,0.08,0.11,19.6%,19.6%,0.1,16.9%,0.77,0.13,0.09,21.5%,58.4%,75.7%,1.98,0.93,0.37,51.6%,28.4%,0.1,0.09,0.26,0.66,0.63
https://www.hltv.org/stats/players/11110/golden,Golden,0.28,0.94,0.61,68.4,89.5,42.2%,1.04,14.2%,0.48,0.1,0.14,23.4%,23.4%,0.14,18.6%,0.35,0.09,0.1,18.7%,45.7%,73.8%,2.58,0.01,0.01,1.8%,0.9%,0.003,0.002,0.26,0.39,0.74
https://www.hltv.org/stats/players/24392/gone,gone,0.39,0.99,0.63,68.6,84.3,42.9%,,15.9%,0.51,0.13,0.13,18.2%,18.2%,0.21,24.7%,0.41,0.09,0.06,14.8%,59.3%,87.5%,2.86,0.0,0.0,0.0%,-,0.0,0.0,0.24,0.31,0.28
https://www.hltv.org/stats/players/15428/goofy,Goofy,0.67,1.07,0.69,77.1,100.9,46.7%,1.21,16.9%,0.58,0.1,0.15,27.6%,27.6%,0.15,17.4%,0.51,0.1,0.11,20.9%,48.0%,71.3%,3.08,0.0,0.01,1.2%,0.7%,0.002,0.0006,0.49,0.42,0.59
https://www.hltv.org/stats/players/8850/goosebreeder,GooseBreeder,0.92,1.13,0.77,84.7,100.6,50.6%,,20.2%,0.66,0.11,0.14,29.2%,29.2%,0.19,18.3%,0.66,0.11,0.1,21.0%,52.8%,79.2%,3.45,0.01,0.01,1.2%,0.8%,0.002,0.001,0.51,0.39,0.82
https://www.hltv.org/stats/players/16871/gospadarov,Gospadarov,0.54,1.08,0.68,70.8,94.6,46.5%,1.08,16.5%,0.33,0.1,0.12,21.6%,21.6%,0.1,18.6%,0.7,0.12,0.09,21.0%,57.0%,70.0%,1.83,0.93,0.39,56.7%,30.2%,0.11,0.1,0.53,0.55,0.56
https://www.hltv.org/stats/players/24625/h0kz,h0kz,0.11,0.93,0.54,58.0,66.0,36.0%,,13.5%,0.96,0.14,0.17,37.5%,37.5%,0.2,28.8%,0.06,0.05,0.07,12.6%,42.9%,50.0%,2.21,0.0,0.01,1.6%,0.9%,0.0,0.0,0.47,0.49,0.47
https://www.hltv.org/stats/players/23635/h1ghness,h1ghnesS,0.69,1.06,0.69,77.7,98.2,47.8%,,17.2%,0.37,0.1,0.13,26.2%,26.2%,0.21,20.1%,0.39,0.09,0.09,17.9%,51.7%,67.4%,2.96,0.0,0.01,0.9%,0.6%,0.0007,0.001,0.56,0.63,0.42
https://www.hltv.org/stats/players/23303/h1kan,h1kaN,0.14,0.9,0.59,66.0,89.7,45.1%,0.68,10.9%,0.68,0.11,0.17,22.0%,22.0%,0.2,17.3%,0.79,0.14,0.14,27.6%,49.1%,64.9%,2.57,0.0,0.0,0.4%,0.5%,0.0,0.0,0.54,0.19,0.07
https://www.hltv.org/stats/players/19231/h1te,h1te,0.48,1.07,0.68,69.6,92.8,46.9%,1.04,16.0%,0.08,0.07,0.1,17.8%,17.8%,0.11,18.9%,0.62,0.11,0.07,18.3%,62.2%,71.6%,1.73,0.93,0.36,52.5%,29.0%,0.09,0.09,0.4,0.55,0.54
https://www.hltv.org/stats/players/21118/h4rder,H4rder,0.08,0.83,0.54,62.5,76.5,38.6%,0.82,11.7%,0.24,0.09,0.13,16.1%,16.1%,0.12,17.7%,0.25,0.07,0.1,17.1%,42.6%,82.6%,2.03,0.07,0.04,7.6%,2.8%,0.01,0.01,0.18,0.27,0.6
https://www.hltv.org/stats/players/20097/h4rn,h4rn,0.71,1.15,0.73,74.4,96.7,49.5%,1.04,17.8%,0.17,0.08,0.1,22.3%,22.3%,0.1,18.5%,0.65,0.12,0.08,19.0%,60.6%,73.6%,2.0,0.93,0.38,51.8%,28.8%,0.1,0.08,0.38,0.66,0.64
https://www.hltv.org/stats/players/22189/h4san4tor,H4SAN4TOR,0.34,0.96,0.61,71.1,93.5,43.0%,1.19,14.5%,0.59,0.1,0.15,25.9%,25.9%,0.16,19.4%,0.23,0.08,0.1,17.5%,43.7%,67.9%,2.78,0.0,0.0,0.7%,0.4%,0.001,0.0003,0.48,0.42,0.29
https://www.hltv.org/stats/players/23001/hack1ng,Hack1ng,0.17,0.96,0.61,66.0,82.0,45.4%,0.65,11.6%,0.89,0.16,0.17,25.0%,25.0%,0.11,18.3%,0.4,0.1,0.08,17.5%,54.5%,58.3%,2.45,0.01,0.01,2.0%,0.8%,0.004,0.0,0.62,0.42,0.66
https://www.hltv.org/stats/players/16848/hades,hades,0.7,1.12,0.73,73.4,94.9,49.4%,1.04,17.9%,0.1,0.07,0.1,18.2%,18.2%,0.09,17.2%,0.66,0.12,0.07,18.8%,61.8%,75.6%,1.9,0.93,0.39,52.8%,30.4%,0.1,0.09,0.24,0.64,0.51
https://www.hltv.org/stats/players/22952/hagmeister,Hagmeister,0.55,1.04,0.66,74.6,98.9,44.2%,1.29,16.3%,0.63,0.11,0.15,23.8%,23.8%,0.18,19.1%,0.62,0.11,0.09,20.3%,55.3%,70.2%,2.64,0.0,0.0,0.0%,-,0.0,0.0,0.36,0.58,0.49
https://www.hltv.org/stats/players/24270/hahanz0,hahanz0,0.01,0.56,0.48,52.5,79.6,35.6%,,7.7%,0.43,0.08,0.15,40.0%,40.0%,0.06,10.6%,0.22,0.07,0.1,16.3%,41.2%,85.7%,1.88,0.0,0.0,0.0%,-,0.0,0.0,0.37,0.09,0.18
https://www.hltv.org/stats/players/22589/halen,Halen,0.23,0.92,0.62,67.6,86.7,44.6%,0.98,12.5%,0.68,0.13,0.15,32.1%,32.1%,0.15,18.8%,0.23,0.08,0.08,16.2%,48.6%,62.3%,2.38,0.0,0.0,0.2%,0.1%,0.0,0.0,0.87,0.17,0.18
https://www.hltv.org/stats/players/12840/hallzerk,hallzerk,0.65,1.09,0.71,72.8,96.5,47.5%,1.08,17.6%,0.32,0.1,0.12,22.8%,22.8%,0.1,16.9%,0.7,0.12,0.09,20.5%,58.1%,74.0%,1.91,0.93,0.37,51.3%,27.8%,0.1,0.08,0.55,0.64,0.55
https://www.hltv.org/stats/players/9766/hampus,hampus,0.73,1.01,0.7,79.5,103.7,46.6%,,17.3%,0.23,0.08,0.12,17.6%,17.6%,0.16,16.5%,0.7,0.12,0.12,24.0%,48.1%,74.4%,3.0,0.06,0.04,5.4%,2.9%,0.009,0.008,0.17,0.37,0.6
https://www.hltv.org/stats/players/23988/haneti,Haneti,0.0,0.5,0.38,54.5,62.1,30.0%,,5.0%,0.04,0.0,0.1,16.7%,16.7%,0.15,20.0%,0.04,0.0,0.15,15.0%,0.0%,-,1.9,0.0,0.0,0.0%,-,0.0,0.0,0.13,0.64,0.32
https://www.hltv.org/stats/players/15061/hang4u,hang4u,0.49,0.95,0.65,72.4,98.3,43.9%,0.95,16.1%,0.24,0.08,0.13,19.2%,19.2%,0.13,14.5%,0.35,0.09,0.12,20.3%,42.8%,66.7%,2.44,0.16,0.09,14.4%,6.6%,0.02,0.02,0.23,0.36,0.15
https://www.hltv.org/stats/players/24618/hanicet,hAniCEt,0.17,0.85,0.58,68.9,94.9,46.9%,,11.2%,0.36,0.12,0.12,9.1%,9.1%,0.2,11.2%,0.07,0.05,0.11,16.3%,31.2%,40.0%,2.43,0.0,0.0,0.0%,-,0.0,0.0,0.49,0.72,0.21
https://www.hltv.org/stats/players/22063/hanka,Hanka,0.81,1.16,0.74,78.8,97.8,49.4%,1.19,18.5%,0.59,0.11,0.14,27.1%,27.1%,0.16,19.7%,0.72,0.12,0.11,22.8%,51.5%,75.5%,2.84,0.0,0.0,0.2%,0.1%,0.0,0.0002,0.36,0.51,0.29
https://www.hltv.org/stats/players/21284/happ,happ,0.42,1.02,0.64,72.0,95.7,45.0%,1.05,14.8%,0.49,0.1,0.14,27.3%,27.3%,0.16,20.1%,0.43,0.09,0.1,19.3%,48.7%,71.2%,2.71,0.0,0.0,0.3%,0.2%,0.0004,0.0001,0.3,0.4,0.45
https://www.hltv.org/stats/players/23804/happykai,HappyKai,1.0,1.41,1.0,113.7,153.6,65.1%,,25.6%,0.34,0.14,0.09,25.0%,25.0%,0.33,9.3%,0.43,0.09,0.09,18.6%,50.0%,75.0%,4.19,0.02,0.02,2.3%,2.3%,0.0,0.0,0.44,0.94,0.6
https://www.hltv.org/stats/players/22833/happyy,Happyy,0.11,0.94,0.56,62.6,74.0,40.5%,1.29,12.4%,0.3,0.09,0.11,32.1%,32.1%,0.12,22.4%,0.36,0.09,0.1,18.4%,46.7%,77.6%,1.83,0.9,0.28,50.2%,22.8%,0.06,0.06,0.13,0.5,0.43
https://www.hltv.org/stats/players/21248/harbor,harbor,0.04,0.7,0.5,59.6,83.9,36.3%,0.56,10.5%,0.39,0.1,0.14,20.4%,20.4%,0.12,15.6%,0.08,0.05,0.1,14.7%,32.1%,68.2%,2.39,0.0,0.0,0.2%,0.2%,0.0,0.0,0.29,0.37,0.37
https://www.hltv.org/stats/players/24551/harley,Harley,0.03,0.58,0.34,62.1,84.7,31.2%,,3.1%,0.46,0.09,0.16,33.3%,33.3%,0.28,18.8%,0.48,0.09,0.19,28.1%,33.3%,33.3%,2.16,0.0,0.0,0.0%,-,0.0,0.0,0.55,0.0,0.36
https://www.hltv.org/stats/players/23883/hartty,Hartty,0.01,0.66,0.4,50.6,77.0,28.8%,,9.6%,0.56,0.1,0.15,33.3%,33.3%,0.17,21.2%,0.01,0.0,0.12,11.5%,0.0%,-,2.04,0.0,0.0,0.0%,-,0.0,0.0,0.64,0.94,0.51
https://www.hltv.org/stats/players/22989/hassie,Hassie,0.33,0.97,0.62,68.0,88.0,43.6%,1.02,15.1%,0.81,0.14,0.16,29.4%,29.4%,0.19,19.8%,0.37,0.09,0.09,18.3%,50.2%,64.6%,2.48,0.15,0.08,13.5%,6.0%,0.02,0.02,0.83,0.38,0.34
https://www.hltv.org/stats/players/12956/hasteka,hasteka,0.49,0.96,0.65,72.5,98.3,44.1%,0.98,16.1%,0.37,0.1,0.14,21.3%,21.3%,0.12,14.1%,0.69,0.12,0.14,25.4%,46.0%,69.3%,2.44,0.06,0.03,5.2%,2.7%,0.009,0.008,0.15,0.3,0.35
https://www.hltv.org/stats/players/16163/hate,hate,0.6,1.02,0.68,75.2,96.6,47.2%,1.01,16.2%,0.44,0.1,0.14,22.7%,22.7%,0.14,16.6%,0.28,0.08,0.08,15.8%,51.5%,69.1%,2.78,0.0,0.01,0.8%,0.4%,0.001,0.001,0.53,0.65,0.46
https://www.hltv.org/stats/players/22830/hatred,Hatred,0.98,1.26,0.86,86.1,116.7,51.9%,1.18,25.2%,0.58,0.1,0.15,20.4%,20.4%,0.14,15.2%,0.64,0.11,0.09,20.5%,55.0%,71.7%,2.55,0.38,0.16,18.5%,11.8%,0.04,0.04,0.72,0.79,0.14
https://www.hltv.org/stats/players/23576/hattygod,hattygOD,0.24,0.96,0.61,68.1,91.6,44.7%,0.86,13.2%,0.49,0.12,0.13,35.0%,35.0%,0.18,19.3%,0.34,0.08,0.07,15.6%,53.5%,78.3%,2.27,0.3,0.13,21.0%,11.4%,0.03,0.03,0.33,0.57,0.47
https://www.hltv.org/stats/players/24010/havoc,Havoc,0.86,1.08,0.76,77.0,107.5,45.2%,,23.8%,0.03,0.05,0.1,0.0%,0.0%,0.19,26.2%,0.18,0.05,0.12,16.7%,28.6%,100.0%,3.14,0.06,0.05,6.2%,4.8%,0.0,0.0,0.64,0.08,0.36
https://www.hltv.org/stats/players/1055/havok,havoK,0.89,1.1,0.76,81.4,103.9,50.0%,,19.9%,0.51,0.1,0.14,26.8%,26.8%,0.13,15.5%,0.53,0.1,0.09,19.1%,53.4%,75.2%,2.81,0.09,0.05,6.9%,3.5%,0.01,0.01,0.66,0.66,0.39
https://www.hltv.org/stats/players/23228/hawachi,hawachi,0.56,1.02,0.66,75.0,102.3,42.9%,1.33,16.5%,0.74,0.1,0.19,16.0%,16.0%,0.16,17.0%,0.52,0.1,0.12,22.2%,46.8%,54.5%,2.81,0.0,0.0,0.7%,0.5%,0.0,0.0,0.75,0.52,0.43
https://www.hltv.org/stats/players/24063/hayanh,hayanh,0.9,1.11,0.79,80.2,108.9,51.3%,,20.4%,0.48,0.1,0.13,50.0%,50.0%,0.17,16.0%,0.18,0.06,0.06,11.9%,52.2%,70.8%,2.7,0.0,0.0,0.3%,0.3%,0.0,0.0,0.92,0.49,0.13
https://www.hltv.org/stats/players/24491/haze,haze,0.28,0.86,0.58,67.4,88.5,38.4%,,15.1%,0.92,0.14,0.2,30.8%,30.8%,0.21,14.0%,0.46,0.09,0.15,24.4%,38.1%,62.5%,2.51,0.0,0.0,0.0%,-,0.0,0.0,0.39,0.9,0.45
https://www.hltv.org/stats/players/10743/hazel,Hazel,0.49,1.03,0.67,71.5,94.1,46.2%,1.08,15.9%,0.4,0.11,0.13,22.9%,22.9%,0.14,18.2%,0.56,0.11,0.08,18.8%,56.7%,71.1%,2.31,0.82,0.25,36.9%,19.8%,0.06,0.06,0.51,0.58,0.56
https://www.hltv.org/stats/players/14294/hazr,hazr,0.84,1.13,0.74,80.6,105.0,48.4%,1.13,18.7%,0.69,0.11,0.15,27.3%,27.3%,0.15,17.0%,0.67,0.11,0.11,22.4%,50.7%,73.6%,2.86,0.01,0.01,1.5%,0.8%,0.002,0.002,0.48,0.31,0.42
https://www.hltv.org/stats/players/23813/hazza,hazza,0.0,0.68,0.33,47.0,59.2,28.6%,,4.8%,0.42,0.14,0.1,50.0%,50.0%,0.14,28.6%,0.14,0.05,0.1,14.3%,33.3%,100.0%,1.9,0.0,0.0,0.0%,-,0.0,0.0,0.59,0.17,0.48
https://www.hltv.org/stats/players/21986/hdstr,hdstr,0.61,0.98,0.66,79.2,109.8,45.0%,1.09,16.0%,0.39,0.09,0.14,18.6%,18.6%,0.19,15.4%,0.67,0.12,0.16,27.9%,41.8%,64.2%,2.75,0.0,0.01,1.1%,0.7%,0.0,0.0,0.29,0.47,0.17
https://www.hltv.org/stats/players/19592/headtr1ck,headtr1ck,0.72,1.15,0.73,75.3,96.1,49.2%,1.1,17.6%,0.29,0.09,0.11,24.5%,24.5%,0.14,20.2%,0.39,0.09,0.06,15.0%,60.0%,73.5%,2.31,0.83,0.26,36.2%,20.4%,0.06,0.05,0.72,0.72,0.67
https://www.hltv.org/stats/players/16029/heap,HEAP,0.6,1.05,0.68,74.6,98.6,46.6%,1.14,16.5%,0.32,0.09,0.13,22.9%,22.9%,0.14,17.2%,0.48,0.1,0.1,19.7%,50.1%,70.6%,2.55,0.01,0.01,1.5%,0.8%,0.002,0.001,0.56,0.62,0.49
https://www.hltv.org/stats/players/15572/heaven,heaveN,0.75,1.02,0.73,83.7,127.6,51.9%,0.94,15.9%,0.1,0.07,0.11,21.1%,21.1%,0.15,4.8%,0.88,0.17,0.1,27.5%,63.5%,48.5%,2.63,0.08,0.04,5.1%,2.6%,0.02,0.0,0.75,0.41,0.15
https://www.hltv.org/stats/players/20447/heavygod,HeavyGod,0.77,1.12,0.72,79.5,101.1,48.8%,1.25,17.7%,0.11,0.08,0.1,18.6%,18.6%,0.14,18.5%,0.53,0.1,0.09,19.7%,52.5%,70.2%,2.77,0.0,0.0,0.7%,0.5%,0.0008,0.0007,0.39,0.69,0.56
https://www.hltv.org/stats/players/17768/hechtikal,hechtikal,0.19,0.92,0.59,65.4,88.5,40.9%,0.99,13.5%,0.61,0.1,0.16,26.1%,26.1%,0.14,18.2%,0.39,0.09,0.1,19.2%,48.5%,63.4%,2.79,0.01,0.01,1.8%,0.7%,0.004,0.003,0.43,0.38,0.91
https://www.hltv.org/stats/players/20683/icarus,Icarus,0.4,0.97,0.64,71.2,91.7,44.6%,1.06,14.9%,0.39,0.1,0.13,25.2%,25.2%,0.13,18.2%,0.28,0.08,0.1,17.8%,44.2%,73.6%,2.61,0.02,0.02,2.5%,1.4%,0.004,0.002,0.43,0.57,0.42
https://www.hltv.org/stats/players/24228/icarus,icarus,0.97,1.17,0.85,85.4,104.4,53.0%,,21.2%,0.84,0.12,0.18,28.6%,28.6%,0.26,16.7%,0.62,0.11,0.11,21.2%,50.0%,85.7%,3.68,0.0,0.0,0.0%,-,0.0,0.0,0.97,0.31,0.58
https://www.hltv.org/stats/players/17792/ice,ice,0.58,1.02,0.68,74.3,98.5,45.7%,1.04,16.4%,0.59,0.11,0.15,26.5%,26.5%,0.12,16.0%,0.52,0.1,0.11,20.9%,48.2%,71.1%,2.59,0.02,0.01,2.1%,1.1%,0.003,0.003,0.54,0.37,0.36
https://www.hltv.org/stats/players/16731/iceberg,IceBerg,0.44,0.96,0.64,72.6,99.2,43.6%,0.85,15.3%,0.75,0.12,0.17,26.6%,26.6%,0.16,15.0%,0.72,0.12,0.16,27.4%,43.3%,72.3%,2.73,0.0,0.0,0.7%,0.4%,0.0008,0.0,0.13,0.24,0.48
https://www.hltv.org/stats/players/24606/ichika,Ichika,0.84,1.08,0.72,85.3,120.4,49.5%,,18.4%,0.97,0.17,0.19,42.9%,42.9%,0.24,19.4%,0.23,0.08,0.07,14.6%,53.3%,62.5%,3.09,0.0,0.0,0.0%,-,0.0,0.0,0.93,0.48,0.21
https://www.hltv.org/stats/players/21439/icy,ICY,0.62,1.15,0.72,70.5,92.2,49.0%,1.12,17.5%,0.22,0.09,0.1,27.2%,27.2%,0.1,19.7%,0.58,0.11,0.07,17.5%,62.6%,73.1%,1.84,0.93,0.37,51.3%,29.2%,0.1,0.08,0.7,0.86,0.49
https://www.hltv.org/stats/players/24260/icytears,icytears,0.24,0.87,0.57,64.7,90.3,38.8%,,15.0%,0.67,0.1,0.16,42.3%,42.3%,0.16,19.2%,0.3,0.08,0.11,19.2%,43.5%,65.0%,2.38,0.0,0.0,0.0%,-,0.0,0.0,0.16,0.59,0.33
