full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/14759/im,iM,Romania,25 years,Natus Vincere,0.83,1.12,0.73,81.5,107.3,0.488,1.14,0.183,0.37,0.09,0.13,0.235,0.235,0.14,0.158,0.72,0.12,0.11,0.231,51.6%,0.7170000000000001,2.97,0.0,0.01,0.01,0.006,0.001,0.0005,0.23,0.09,0.13,0.171,0.172,111,0.43,0.02,0.09,0.591,0.6,0.055999999999999994,0.38,3.69,0.64,0.46,0.03,2.18
https://www.hltv.org/stats/players/18987/b1t,b1t,Ukraine,21 years,Natus Vincere,0.68,1.12,0.7,75.8,97.4,0.475,1.26,0.17300000000000001,0.42,0.09,0.13,0.23,0.23,0.13,0.191,0.69,0.12,0.1,0.21600000000000003,53.6%,0.745,2.51,0.01,0.01,0.018000000000000002,0.01,0.003,0.002,0.32,0.1,0.13,0.185,0.185,108,0.45,0.02,0.081,0.586,0.69,0.092,0.55,3.98,0.63,0.61,0.04,2.12
https://www.hltv.org/stats/players/19206/jl,jL,Lithuania,25 years,Natus Vincere,0.79,1.12,0.73,78.7,102.0,0.485,1.12,0.182,0.44,0.09,0.14,0.245,0.245,0.14,0.171,0.6,0.11,0.1,0.207,52.0%,0.741,2.7,0.12,0.07,0.094,0.051,0.02,0.01,0.36,0.1,0.14,0.188,0.192,108,0.47,0.02,0.085,0.6970000000000001,0.66,0.061,0.56,4.55,0.86,0.56,0.04,2.25
https://www.hltv.org/stats/players/20127/w0nderful,w0nderful,Ukraine,20 years,Natus Vincere,0.81,1.2,0.76,76.6,97.1,0.514,1.23,0.187,0.27,0.09,0.11,0.245,0.245,0.1,0.187,0.55,0.11,0.06,0.168,63.3%,0.7440000000000001,2.12,0.91,0.32,0.418,0.248,0.08,0.07,0.64,0.12,0.16,0.21100000000000002,0.212,101,0.71,0.03,0.14,0.555,0.77,0.132,0.48,3.24,0.68,0.59,0.05,2.28
https://www.hltv.org/stats/players/7322/apex,apEX,France,31 years,Vitality,0.66,0.99,0.69,76.8,70.8,0.465,,0.16899999999999998,0.15,0.1,0.1,0.154,0.154,0.16,0.16399999999999998,0.68,0.11,0.12,0.235,48.0%,0.758,2.91,0.0,0.01,0.013000000000000001,0.006999999999999999,0.001,0.002,0.09,0.09,0.09,0.131,0.187,80,0.22,0.01,0.055999999999999994,0.578,0.44,0.040999999999999995,0.57,5.65,1.12,0.43,0.05,2.38
https://www.hltv.org/stats/players/11893/zywoo,ZywOo,France,24 years,Vitality,0.98,1.33,0.84,87.4,113.1,0.531,1.43,0.223,0.42,0.09,0.13,0.247,0.247,0.13,0.16699999999999998,0.89,0.15,0.09,0.243,61.9%,0.736,2.45,0.87,0.31,0.369,0.22899999999999998,0.08,0.07,0.54,0.12,0.16,0.188,0.17800000000000002,104,0.76,0.03,0.11199999999999999,0.6729999999999999,0.66,0.08,0.61,3.69,0.96,0.69,0.06,2.35
https://www.hltv.org/stats/players/16693/flamez,flameZ,Israel,21 years,Vitality,0.71,1.12,0.7,77.9,101.0,0.469,1.12,0.172,0.77,0.11,0.16,0.301,0.301,0.15,0.18600000000000003,0.73,0.12,0.12,0.242,49.4%,0.733,2.9,0.0,0.01,0.008,0.005,0.0008,0.0005,0.45,0.11,0.14,0.196,0.19399999999999998,111,0.49,0.02,0.08199999999999999,0.6729999999999999,0.63,0.069,0.81,5.73,1.05,0.84,0.05,2.08
https://www.hltv.org/stats/players/18221/spinx,Spinx,Israel,24 years,Vitality,0.79,1.13,0.73,78.0,99.1,0.489,1.1,0.184,0.3,0.09,0.12,0.24,0.24,0.13,0.183,0.51,0.1,0.09,0.188,53.8%,0.728,2.67,0.02,0.02,0.021,0.011000000000000001,0.003,0.002,0.41,0.1,0.14,0.191,0.192,107,0.59,0.02,0.10800000000000001,0.6679999999999999,0.65,0.08199999999999999,0.3,3.46,0.73,0.39,0.02,2.41
https://www.hltv.org/stats/players/18462/mezii,mezii,United Kingdom,26 years,Vitality,0.69,1.11,0.7,77.4,96.4,0.47,1.17,0.17,0.44,0.1,0.13,0.278,0.278,0.14,0.20800000000000002,0.34,0.09,0.08,0.16399999999999998,52.8%,0.723,2.86,0.04,0.03,0.042,0.023,0.006,0.005,0.59,0.11,0.15,0.217,0.2,111,0.68,0.03,0.121,0.58,0.68,0.073,0.77,5.18,0.86,0.74,0.05,2.41
https://www.hltv.org/stats/players/429/karrigan,karrigan,Denmark,34 years,FaZe,0.29,0.9,0.61,67.8,64.2,0.425,,0.14400000000000002,0.15,0.09,0.11,0.17600000000000002,0.17600000000000002,0.14,0.182,0.52,0.1,0.13,0.22399999999999998,44.0%,0.738,2.63,0.11,0.06,0.096,0.044000000000000004,0.01,0.01,0.03,0.07,0.07,0.11800000000000001,0.187,82,0.27,0.01,0.052000000000000005,0.6,0.44,0.032,0.63,5.06,0.84,0.61,0.03,1.89
https://www.hltv.org/stats/players/8183/rain,rain,Norway,30 years,FaZe,0.73,1.02,0.7,79.2,90.6,0.469,,0.174,0.35,0.1,0.13,0.212,0.212,0.15,0.166,0.77,0.12,0.13,0.252,49.2%,0.7490000000000001,2.75,0.0,0.0,0.005,0.003,0.0007,0.0006,0.13,0.09,0.1,0.146,0.172,97,0.28,0.02,0.057999999999999996,0.622,0.51,0.05,0.39,3.98,0.63,0.48,0.02,1.77
https://www.hltv.org/stats/players/9960/frozen,frozen,Slovakia,22 years,FaZe,0.87,1.12,0.75,82.7,104.0,0.493,,0.18899999999999997,0.36,0.09,0.13,0.247,0.247,0.15,0.187,0.58,0.11,0.09,0.2,53.0%,0.738,2.91,0.05,0.03,0.039,0.022000000000000002,0.007,0.005,0.46,0.11,0.15,0.193,0.185,109,0.52,0.02,0.106,0.602,0.57,0.078,0.63,5.36,1.1,0.56,0.03,2.12
https://www.hltv.org/stats/players/11816/ropz,ropz,Estonia,24 years,FaZe,0.81,1.15,0.74,78.4,99.5,0.494,1.15,0.185,0.08,0.07,0.1,0.17800000000000002,0.17800000000000002,0.11,0.193,0.47,0.1,0.08,0.177,55.5%,0.7340000000000001,2.54,0.05,0.03,0.043,0.024,0.008,0.006,0.32,0.09,0.14,0.183,0.174,106,0.61,0.02,0.13,0.594,0.66,0.10300000000000001,0.22,2.63,0.45,0.39,0.03,2.07
https://www.hltv.org/stats/players/18053/broky,broky,Latvia,23 years,FaZe,0.64,1.11,0.71,73.1,94.1,0.48200000000000004,1.17,0.172,0.41,0.1,0.12,0.28300000000000003,0.28300000000000003,0.11,0.19399999999999998,0.36,0.09,0.06,0.142,60.7%,0.752,2.16,0.87,0.28,0.389,0.21899999999999997,0.07,0.05,0.58,0.11,0.15,0.218,0.201,103,0.65,0.02,0.126,0.652,0.69,0.107,0.63,3.53,0.72,0.85,0.06,2.15
https://www.hltv.org/stats/players/13666/brollan,Brollan,Sweden,22 years,MOUZ,0.75,1.11,0.71,78.5,102.0,0.473,1.09,0.177,0.42,0.09,0.13,0.24100000000000002,0.24100000000000002,0.14,0.17300000000000001,0.77,0.12,0.12,0.24600000000000002,50.7%,0.731,2.97,0.0,0.01,0.011000000000000001,0.006,0.002,0.001,0.3,0.1,0.13,0.18,0.183,110,0.44,0.02,0.081,0.643,0.62,0.053,0.56,4.99,1.0,0.51,0.03,2.33
https://www.hltv.org/stats/players/16820/siuhy,siuhy,Poland,22 years,MOUZ,0.58,1.04,0.67,75.2,98.2,0.45799999999999996,0.97,0.163,0.55,0.1,0.14,0.25,0.25,0.14,0.165,0.62,0.11,0.12,0.226,47.4%,0.762,2.82,0.0,0.01,0.008,0.005,0.001,0.0006,0.23,0.08,0.12,0.182,0.196,112,0.37,0.02,0.08,0.545,0.59,0.037000000000000005,0.72,4.61,0.66,0.83,0.05,2.23
https://www.hltv.org/stats/players/18072/torzsi,torzsi,Hungary,22 years,MOUZ,0.75,1.15,0.74,74.7,98.0,0.49700000000000005,1.16,0.184,0.18,0.09,0.11,0.192,0.192,0.1,0.168,0.67,0.12,0.07,0.191,60.9%,0.768,1.9,0.94,0.41,0.55,0.311,0.11,0.09,0.44,0.1,0.15,0.19699999999999998,0.196,101,0.7,0.03,0.134,0.586,0.66,0.102,0.55,2.6,0.66,0.7,0.07,2.4
https://www.hltv.org/stats/players/18850/jimpphat,Jimpphat,Finland,18 years,MOUZ,0.81,1.16,0.73,79.1,98.9,0.485,1.16,0.185,0.39,0.09,0.12,0.27,0.27,0.15,0.218,0.26,0.07,0.07,0.139,53.2%,0.758,3.0,0.0,0.0,0.005,0.003,0.0003,0.0,0.68,0.12,0.16,0.22399999999999998,0.215,108,0.7,0.03,0.11800000000000001,0.645,0.69,0.106,0.48,4.91,1.02,0.44,0.03,2.26
https://www.hltv.org/stats/players/20312/xertion,xertioN,Israel,20 years,MOUZ,0.75,1.12,0.71,80.0,104.1,0.478,1.12,0.175,0.54,0.1,0.14,0.221,0.221,0.17,0.17600000000000002,0.8,0.13,0.13,0.263,48.9%,0.747,3.0,0.0,0.0,0.004,0.003,0.0005,0.0001,0.2,0.09,0.12,0.16399999999999998,0.19,113,0.3,0.01,0.073,0.597,0.59,0.057,0.63,6.03,0.95,0.54,0.03,2.0
https://www.hltv.org/stats/players/20194/blitz,bLitz,Mongolia,23 years,The MongolZ,0.83,1.14,0.73,82.6,105.7,0.48700000000000004,1.04,0.182,0.38,0.09,0.13,0.23,0.23,0.18,0.17300000000000001,0.65,0.11,0.11,0.221,50.5%,0.728,3.08,0.04,0.03,0.037000000000000005,0.021,0.006,0.006,0.38,0.1,0.14,0.188,0.19899999999999998,113,0.44,0.02,0.09,0.622,0.61,0.048,0.88,7.31,1.49,0.73,0.06,2.49
https://www.hltv.org/stats/players/20275/techno,Techno,Mongolia,19 years,The MongolZ,0.55,1.04,0.67,73.4,95.0,0.45399999999999996,1.08,0.163,0.65,0.1,0.15,0.28800000000000003,0.28800000000000003,0.14,0.18,0.43,0.09,0.11,0.2,46.3%,0.738,2.66,0.0,0.0,0.005,0.004,0.0003,0.0001,0.32,0.1,0.13,0.188,0.21,109,0.48,0.02,0.085,0.672,0.61,0.049,0.41,4.37,0.79,0.43,0.03,2.15
https://www.hltv.org/stats/players/20903/senzu,Senzu,Mongolia,18 years,The MongolZ,0.82,1.13,0.73,80.0,105.2,0.48200000000000004,1.28,0.185,0.32,0.09,0.13,0.23600000000000002,0.23600000000000002,0.18,0.165,0.79,0.13,0.11,0.24,52.2%,0.76,2.56,0.11,0.07,0.08900000000000001,0.047,0.01,0.01,0.29,0.1,0.13,0.17300000000000001,0.22699999999999998,109,0.44,0.02,0.098,0.6409999999999999,0.6,0.05,0.37,4.56,0.86,0.37,0.02,2.01
https://www.hltv.org/stats/players/21001/mzinho,mzinho,Mongolia,17 years,The MongolZ,0.48,1.04,0.65,72.6,92.6,0.44299999999999995,1.12,0.158,0.54,0.1,0.14,0.276,0.276,0.17,0.20600000000000002,0.34,0.08,0.09,0.175,48.1%,0.763,2.46,0.0,0.01,0.009000000000000001,0.005,0.002,0.001,0.31,0.09,0.13,0.192,0.22399999999999998,111,0.44,0.02,0.09,0.75,0.62,0.052000000000000005,0.46,4.0,0.69,0.5,0.04,2.28
https://www.hltv.org/stats/players/21809/910,910,Mongolia,22 years,The MongolZ,0.64,1.11,0.71,72.3,91.0,0.483,1.11,0.17300000000000001,0.15,0.08,0.1,0.22699999999999998,0.22699999999999998,0.11,0.18600000000000003,0.57,0.11,0.08,0.18600000000000003,57.4%,0.7490000000000001,1.93,0.92,0.33,0.465,0.27,0.09,0.07,0.51,0.1,0.15,0.209,0.23,102,0.7,0.03,0.13699999999999998,0.564,0.64,0.071,0.43,2.77,0.63,0.55,0.05,2.35
https://www.hltv.org/stats/players/9436/nertz,NertZ,Israel,25 years,HEROIC,0.88,1.1,0.75,82.6,109.8,0.49200000000000005,,0.192,0.26,0.09,0.12,0.215,0.215,0.15,0.16,0.81,0.13,0.11,0.239,54.6%,0.738,2.98,0.02,0.02,0.022000000000000002,0.013000000000000001,0.004,0.003,0.3,0.1,0.13,0.172,0.184,109,0.45,0.02,0.094,0.6759999999999999,0.61,0.077,0.47,4.34,0.82,0.5,0.03,2.33
https://www.hltv.org/stats/players/12018/teses,TeSeS,Denmark,24 years,HEROIC,0.72,1.1,0.71,77.6,99.8,0.475,1.14,0.175,0.63,0.11,0.15,0.28800000000000003,0.28800000000000003,0.15,0.17600000000000002,0.58,0.11,0.1,0.21,50.1%,0.7290000000000001,2.81,0.0,0.01,0.008,0.005,0.001,0.0003,0.55,0.12,0.15,0.20600000000000002,0.193,110,0.4,0.02,0.081,0.614,0.62,0.057,0.61,4.72,0.74,0.61,0.03,2.15
https://www.hltv.org/stats/players/14148/sjuush,sjuush,Denmark,25 years,HEROIC,0.59,1.08,0.68,74.9,95.2,0.46,1.09,0.163,0.57,0.11,0.14,0.28300000000000003,0.28300000000000003,0.14,0.20199999999999999,0.41,0.09,0.09,0.182,50.8%,0.733,2.76,0.01,0.01,0.018000000000000002,0.009000000000000001,0.003,0.001,0.42,0.1,0.14,0.2,0.182,111,0.46,0.02,0.09300000000000001,0.593,0.64,0.068,0.54,4.11,0.84,0.59,0.04,2.2
https://www.hltv.org/stats/players/17306/degster,degster,Russia,23 years,HEROIC,0.85,1.19,0.77,77.7,100.8,0.509,1.25,0.196,0.12,0.08,0.1,0.18899999999999997,0.18899999999999997,0.09,0.175,0.75,0.13,0.08,0.205,62.5%,0.738,1.91,0.93,0.4,0.519,0.313,0.11,0.1,0.45,0.1,0.15,0.196,0.171,101,0.65,0.03,0.134,0.557,0.65,0.115,0.42,2.82,0.93,0.53,0.05,2.43
https://www.hltv.org/stats/players/19677/kyxsan,kyxsan,North Macedonia,24 years,HEROIC,0.5,1.03,0.65,73.7,92.7,0.44799999999999995,0.95,0.156,0.56,0.1,0.14,0.276,0.276,0.15,0.204,0.39,0.09,0.1,0.193,46.8%,0.71,3.02,0.0,0.01,0.008,0.005,0.0007,0.001,0.27,0.09,0.12,0.18899999999999997,0.20800000000000002,113,0.5,0.02,0.095,0.652,0.66,0.059000000000000004,0.89,6.7,1.18,0.88,0.07,2.26
https://www.hltv.org/stats/players/4679/jks,jks,Australia,29 years,Liquid,0.67,1.06,0.69,76.4,90.6,0.465,,0.171,0.24,0.09,0.11,0.22899999999999998,0.22899999999999998,0.13,0.204,0.3,0.08,0.07,0.153,53.0%,0.7340000000000001,2.87,0.03,0.02,0.03,0.016,0.005,0.004,0.44,0.11,0.14,0.19699999999999998,0.19399999999999998,104,0.67,0.03,0.124,0.643,0.62,0.08199999999999999,0.65,5.3,1.17,0.61,0.03,1.96
https://www.hltv.org/stats/players/8520/naf,NAF,Canada,27 years,Liquid,0.8,1.08,0.72,81.0,89.0,0.48700000000000004,,0.179,0.23,0.09,0.11,0.21100000000000002,0.21100000000000002,0.16,0.19699999999999998,0.38,0.09,0.07,0.159,55.5%,0.7509999999999999,3.17,0.11,0.06,0.08800000000000001,0.05,0.01,0.01,0.41,0.11,0.14,0.188,0.20199999999999999,99,0.55,0.02,0.109,0.605,0.58,0.085,0.72,5.93,1.28,0.63,0.04,1.97
https://www.hltv.org/stats/players/10394/twistzz,Twistzz,Canada,25 years,Liquid,0.76,1.1,0.73,76.8,96.4,0.48,,0.18100000000000002,0.56,0.1,0.14,0.297,0.297,0.13,0.196,0.37,0.09,0.08,0.17,51.7%,0.741,2.67,0.03,0.02,0.027000000000000003,0.016,0.004,0.003,0.65,0.12,0.16,0.221,0.2,105,0.56,0.02,0.10300000000000001,0.597,0.65,0.081,0.57,3.75,0.73,0.73,0.03,1.81
https://www.hltv.org/stats/players/13915/yekindar,YEKINDAR,Latvia,25 years,Liquid,0.83,1.12,0.73,81.3,108.5,0.478,1.08,0.18600000000000003,0.37,0.09,0.14,0.212,0.212,0.14,0.153,0.87,0.15,0.15,0.298,50.6%,0.733,2.8,0.06,0.04,0.051,0.027999999999999997,0.01,0.01,0.15,0.09,0.11,0.155,0.165,111,0.36,0.01,0.07200000000000001,0.643,0.66,0.063,0.51,4.19,0.78,0.53,0.04,2.4
https://www.hltv.org/stats/players/21763/ultimate,ultimate,Poland,21 years,Liquid,0.62,1.08,0.71,71.6,96.8,0.478,1.02,0.172,0.27,0.09,0.12,0.214,0.214,0.1,0.161,0.73,0.12,0.1,0.221,55.3%,0.71,1.86,0.92,0.35,0.49,0.27399999999999997,0.09,0.09,0.39,0.1,0.14,0.195,0.218,101,0.58,0.02,0.12300000000000001,0.523,0.63,0.078,0.44,2.63,0.67,0.57,0.06,2.25
https://www.hltv.org/stats/players/2023/fallen,FalleN,Brazil,33 years,FURIA,0.54,1.06,0.69,70.7,79.4,0.46799999999999997,,0.166,0.15,0.09,0.1,0.183,0.183,0.1,0.191,0.66,0.12,0.08,0.196,58.8%,0.736,1.98,0.93,0.38,0.546,0.28,0.1,0.09,0.17,0.08,0.11,0.16699999999999998,0.188,91,0.48,0.02,0.095,0.57,0.58,0.07200000000000001,0.65,3.43,0.84,0.92,0.07,2.23
https://www.hltv.org/stats/players/10566/chelo,chelo,Brazil,26 years,FURIA,0.67,1.04,0.7,76.1,98.5,0.465,,0.171,0.54,0.1,0.14,0.266,0.266,0.14,0.184,0.71,0.12,0.12,0.23199999999999998,50.4%,0.735,2.57,0.03,0.02,0.031,0.019,0.006,0.005,0.27,0.1,0.12,0.17800000000000002,0.187,109,0.42,0.02,0.083,0.578,1.34,0.069,0.42,3.54,0.77,0.55,0.02,1.87
https://www.hltv.org/stats/players/12553/yuurih,yuurih,Brazil,24 years,FURIA,0.85,1.17,0.74,83.0,104.3,0.494,1.16,0.183,0.31,0.09,0.12,0.24600000000000002,0.24600000000000002,0.16,0.18899999999999997,0.46,0.1,0.07,0.16899999999999998,57.2%,0.758,3.27,0.02,0.01,0.019,0.011000000000000001,0.003,0.002,0.49,0.11,0.15,0.19899999999999998,0.198,112,0.53,0.02,0.107,0.5529999999999999,0.67,0.084,0.74,5.03,1.01,0.79,0.04,2.23
https://www.hltv.org/stats/players/15631/kscerato,KSCERATO,Brazil,25 years,FURIA,0.81,1.19,0.73,79.7,98.3,0.489,1.17,0.182,0.2,0.08,0.11,0.24100000000000002,0.24100000000000002,0.14,0.218,0.38,0.09,0.06,0.152,58.5%,0.747,3.09,0.03,0.02,0.027000000000000003,0.015,0.005,0.003,0.45,0.1,0.15,0.198,0.20199999999999999,109,0.72,0.03,0.132,0.602,0.67,0.11199999999999999,0.8,5.76,1.34,0.72,0.05,2.36
https://www.hltv.org/stats/players/18676/skullz,skullz,Brazil,22 years,FURIA,0.61,1.09,0.69,74.5,94.7,0.466,1.12,0.166,0.47,0.1,0.13,0.27899999999999997,0.27899999999999997,0.13,0.20800000000000002,0.36,0.09,0.08,0.16699999999999998,52.4%,0.74,2.65,0.0,0.0,0.005,0.003,0.0006,0.0006,0.58,0.11,0.15,0.218,0.2,108,0.51,0.02,0.099,0.627,0.64,0.08199999999999999,0.47,4.16,0.77,0.52,0.03,2.15
https://www.hltv.org/stats/players/7592/device,device,Denmark,29 years,Astralis,0.88,1.16,0.77,79.8,74.3,0.506,,0.198,0.04,0.08,0.07,0.124,0.124,0.13,0.16,0.83,0.13,0.09,0.226,58.9%,0.778,2.28,0.85,0.28,0.363,0.214,0.07,0.07,0.08,0.08,0.09,0.11599999999999999,0.191,75,0.4,0.02,0.083,0.5710000000000001,0.48,0.085,0.4,4.4,0.88,0.43,0.03,1.9
https://www.hltv.org/stats/players/7964/cadian,cadiaN,Denmark,29 years,Astralis,0.56,1.04,0.69,72.5,82.3,0.47200000000000003,,0.16399999999999998,0.15,0.09,0.1,0.2,0.2,0.11,0.175,0.77,0.12,0.09,0.21899999999999997,56.9%,0.755,2.19,0.92,0.33,0.47700000000000004,0.255,0.08,0.08,0.13,0.08,0.11,0.157,0.185,92,0.51,0.02,0.121,0.573,0.58,0.106,0.79,5.16,1.02,0.78,0.07,2.29
https://www.hltv.org/stats/players/10994/stavn,stavn,Denmark,22 years,Astralis,0.81,1.12,0.73,81.1,105.4,0.489,1.12,0.18100000000000002,0.42,0.1,0.13,0.245,0.245,0.15,0.16399999999999998,0.65,0.11,0.1,0.214,52.3%,0.737,2.95,0.11,0.06,0.08199999999999999,0.047,0.02,0.01,0.38,0.11,0.13,0.185,0.183,112,0.41,0.02,0.094,0.604,0.63,0.055999999999999994,0.62,4.65,0.99,0.61,0.04,2.3
https://www.hltv.org/stats/players/17956/jabbi,jabbi,Denmark,21 years,Astralis,0.53,1.04,0.67,71.8,93.4,0.46,1.05,0.163,0.57,0.1,0.14,0.275,0.275,0.12,0.18100000000000002,0.46,0.1,0.1,0.19399999999999998,49.5%,0.7340000000000001,2.47,0.01,0.01,0.016,0.009000000000000001,0.002,0.002,0.39,0.1,0.13,0.196,0.19,107,0.48,0.02,0.095,0.625,0.65,0.066,0.54,4.33,0.79,0.57,0.03,2.34
