full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/21763/ultimate?maps=de_ancient,0.6,0.37,0.35,0.6,0.62,0.91,0.5,ultimate,de_ancient
https://www.hltv.org/stats/players/2023/fallen?maps=de_ancient,0.42,0.12,0.22,0.39,0.35,0.92,0.59,FalleN,de_ancient
https://www.hltv.org/stats/players/10566/chelo?maps=de_ancient,0.71,0.78,0.31,0.83,0.25,0.05,0.51,chelo,de_ancient
https://www.hltv.org/stats/players/12553/yuurih?maps=de_ancient,0.7,0.33,0.59,0.28,0.68,0.01,0.79,yuurih,de_ancient
https://www.hltv.org/stats/players/15631/kscerato?maps=de_ancient,0.8,0.06,0.38,0.52,0.88,0.03,0.78,KSCERATO,de_ancient
https://www.hltv.org/stats/players/18676/skullz?maps=de_ancient,0.76,0.5,0.61,0.67,0.61,0.0,0.64,skullz,de_ancient
https://www.hltv.org/stats/players/7592/device?maps=de_ancient,0.65,0.27,0.18,0.54,0.75,0.91,0.74,device,de_ancient
https://www.hltv.org/stats/players/7964/cadian?maps=de_ancient,0.38,0.42,0.17,0.55,0.52,0.9,0.89,cadiaN,de_ancient
https://www.hltv.org/stats/players/10994/stavn?maps=de_ancient,0.86,0.51,0.67,0.62,0.41,0.01,0.71,stavn,de_ancient
https://www.hltv.org/stats/players/17956/jabbi?maps=de_ancient,0.73,0.49,0.42,0.55,0.59,0.11,0.58,jabbi,de_ancient
https://www.hltv.org/stats/players/20304/staehr?maps=de_ancient,0.77,0.44,0.43,0.62,0.55,0.0,0.83,Staehr,de_ancient
https://www.hltv.org/stats/players/150/maj3r?maps=de_ancient,0.53,0.35,0.14,0.28,0.3,0.07,0.9,MAJ3R,de_ancient
https://www.hltv.org/stats/players/7938/xantares?maps=de_ancient,0.74,0.61,0.43,0.91,0.24,0.0,0.44,XANTARES,de_ancient
https://www.hltv.org/stats/players/8574/woxic?maps=de_ancient,0.38,0.27,0.41,0.49,0.35,0.56,0.47,woxic,de_ancient
https://www.hltv.org/stats/players/8575/calyx?maps=de_ancient,0.39,0.89,0.49,0.12,0.62,0.0,0.61,Calyx,de_ancient
https://www.hltv.org/stats/players/21243/wicadia?maps=de_ancient,0.83,0.32,0.41,0.83,0.6,0.0,0.41,Wicadia,de_ancient
https://www.hltv.org/stats/players/11154/exit?maps=de_ancient,0.54,0.28,0.64,0.27,0.9,0.0,0.82,exit,de_ancient
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_ancient,0.89,0.33,0.42,0.86,0.39,0.02,0.54,Lucaozy,de_ancient
https://www.hltv.org/stats/players/18835/saffee?maps=de_ancient,0.69,0.19,0.3,0.47,0.65,0.93,0.58,saffee,de_ancient
https://www.hltv.org/stats/players/19750/drop?maps=de_ancient,0.32,0.8,0.22,0.53,0.33,0.0,0.44,drop,de_ancient
https://www.hltv.org/stats/players/21037/insani?maps=de_ancient,0.96,0.79,0.42,0.91,0.3,0.0,0.72,insani,de_ancient
https://www.hltv.org/stats/players/18141/biguzera?maps=de_ancient,0.73,0.62,0.54,0.59,0.33,0.01,0.65,biguzera,de_ancient
https://www.hltv.org/stats/players/19694/nqz?maps=de_ancient,0.51,0.36,0.46,0.31,0.89,0.94,0.61,nqz,de_ancient
