full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/17306/degster?maps=de_nuke,0.83,0.07,0.38,0.74,0.71,0.92,0.24,degster,de_nuke
https://www.hltv.org/stats/players/19677/kyxsan?maps=de_nuke,0.35,0.69,0.24,0.2,0.32,0.0,0.39,kyxsan,de_nuke
https://www.hltv.org/stats/players/4679/jks?maps=de_nuke,0.67,0.26,0.32,0.47,0.51,0.0,0.3,jks,de_nuke
https://www.hltv.org/stats/players/8520/naf?maps=de_nuke,0.75,0.37,0.45,0.48,0.62,0.15,0.41,NAF,de_nuke
https://www.hltv.org/stats/players/10394/twistzz?maps=de_nuke,0.66,0.61,0.57,0.33,0.44,0.0,0.39,Twistzz,de_nuke
https://www.hltv.org/stats/players/13915/yekindar?maps=de_nuke,0.72,0.34,0.21,0.75,0.45,0.03,0.29,YEKINDAR,de_nuke
https://www.hltv.org/stats/players/21763/ultimate?maps=de_nuke,0.54,0.19,0.39,0.58,0.57,0.91,0.24,ultimate,de_nuke
https://www.hltv.org/stats/players/2023/fallen?maps=de_nuke,0.36,0.2,0.22,0.58,0.46,0.92,0.62,FalleN,de_nuke
https://www.hltv.org/stats/players/10566/chelo?maps=de_nuke,0.59,0.59,0.24,0.54,0.54,0.01,0.22,chelo,de_nuke
https://www.hltv.org/stats/players/12553/yuurih?maps=de_nuke,0.82,0.1,0.39,0.55,0.45,0.0,0.68,yuurih,de_nuke
https://www.hltv.org/stats/players/15631/kscerato?maps=de_nuke,0.9,0.28,0.41,0.49,0.64,0.0,0.43,KSCERATO,de_nuke
https://www.hltv.org/stats/players/18676/skullz?maps=de_nuke,0.66,0.64,0.58,0.38,0.41,0.0,0.22,skullz,de_nuke
https://www.hltv.org/stats/players/7592/device?maps=de_nuke,0.93,0.02,0.07,0.9,0.49,0.83,0.24,device,de_nuke
https://www.hltv.org/stats/players/7964/cadian?maps=de_nuke,0.49,0.13,0.19,0.72,0.73,0.91,0.74,cadiaN,de_nuke
https://www.hltv.org/stats/players/10994/stavn?maps=de_nuke,0.84,0.52,0.27,0.67,0.37,0.02,0.37,stavn,de_nuke
https://www.hltv.org/stats/players/17956/jabbi?maps=de_nuke,0.6,0.71,0.43,0.38,0.49,0.0,0.21,jabbi,de_nuke
https://www.hltv.org/stats/players/20304/staehr?maps=de_nuke,0.4,0.47,0.44,0.46,0.52,0.0,0.45,Staehr,de_nuke
https://www.hltv.org/stats/players/150/maj3r?maps=de_nuke,0.54,0.25,0.16,0.53,0.52,0.05,0.6,MAJ3R,de_nuke
https://www.hltv.org/stats/players/7938/xantares?maps=de_nuke,0.93,0.42,0.31,0.88,0.44,0.0,0.35,XANTARES,de_nuke
https://www.hltv.org/stats/players/8574/woxic?maps=de_nuke,0.56,0.12,0.4,0.55,0.6,0.92,0.37,woxic,de_nuke
https://www.hltv.org/stats/players/8575/calyx?maps=de_nuke,0.56,0.29,0.54,0.3,0.52,0.01,0.18,Calyx,de_nuke
https://www.hltv.org/stats/players/21243/wicadia?maps=de_nuke,0.59,0.77,0.43,0.53,0.44,0.03,0.11,Wicadia,de_nuke
https://www.hltv.org/stats/players/11154/exit?maps=de_nuke,0.53,0.4,0.75,0.2,0.63,0.0,0.47,exit,de_nuke
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_nuke,0.66,0.44,0.42,0.68,0.39,0.01,0.2,Lucaozy,de_nuke
https://www.hltv.org/stats/players/18835/saffee?maps=de_nuke,0.85,0.21,0.42,0.68,0.65,0.91,0.41,saffee,de_nuke
https://www.hltv.org/stats/players/19750/drop?maps=de_nuke,0.22,0.5,0.35,0.32,0.51,0.0,0.25,drop,de_nuke
https://www.hltv.org/stats/players/21037/insani?maps=de_nuke,0.79,0.59,0.36,0.81,0.24,0.0,0.4,insani,de_nuke
https://www.hltv.org/stats/players/18141/biguzera?maps=de_nuke,0.72,0.55,0.24,0.72,0.43,0.0,0.53,biguzera,de_nuke
https://www.hltv.org/stats/players/19694/nqz?maps=de_nuke,0.58,0.22,0.48,0.55,0.69,0.91,0.36,nqz,de_nuke
https://www.hltv.org/stats/players/20085/kauez?maps=de_nuke,0.55,0.37,0.3,0.58,0.4,0.01,0.09,kauez,de_nuke
https://www.hltv.org/stats/players/20171/snow?maps=de_nuke,0.57,0.51,0.47,0.46,0.55,0.01,0.25,snow,de_nuke
https://www.hltv.org/stats/players/20563/lux?maps=de_nuke,0.63,0.67,0.36,0.45,0.4,0.0,0.25,lux,de_nuke
https://www.hltv.org/stats/players/8918/electronic?maps=de_nuke,0.82,0.2,0.27,0.84,0.52,0.0,0.55,electroNic,de_nuke
https://www.hltv.org/stats/players/12732/fl1t?maps=de_nuke,0.79,0.22,0.53,0.28,0.59,0.01,0.29,FL1T,de_nuke
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_nuke,0.76,0.23,0.05,0.65,0.41,0.07,0.19,n0rb3r7,de_nuke
https://www.hltv.org/stats/players/20101/fame?maps=de_nuke,0.69,0.38,0.63,0.48,0.41,0.0,0.11,fame,de_nuke
https://www.hltv.org/stats/players/13138/maka?maps=de_nuke,0.75,0.26,0.25,0.84,0.64,0.91,0.69,Maka,de_nuke
https://www.hltv.org/stats/players/13497/lucky?maps=de_nuke,0.66,0.47,0.26,0.53,0.52,0.04,0.45,Lucky,de_nuke
https://www.hltv.org/stats/players/19738/djoko?maps=de_nuke,0.61,0.54,0.37,0.54,0.43,0.0,0.3,Djoko,de_nuke
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_nuke,0.38,0.51,0.68,0.2,0.49,0.0,0.31,Ex3rcice,de_nuke
https://www.hltv.org/stats/players/21969/graviti?maps=de_nuke,0.54,0.84,0.21,0.83,0.25,0.0,0.4,Graviti,de_nuke
https://www.hltv.org/stats/players/8738/elige?maps=de_nuke,0.9,0.22,0.54,0.82,0.44,0.0,0.29,EliGE,de_nuke
https://www.hltv.org/stats/players/11630/jt?maps=de_nuke,0.27,0.73,0.31,0.35,0.42,0.0,0.5,JT,de_nuke
