full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/12553/yuurih?maps=de_train,0.87,0.34,0.2,0.51,0.78,0.04,0.8,yuurih,de_train
https://www.hltv.org/stats/players/15631/kscerato?maps=de_train,0.88,0.38,0.36,0.37,0.56,0.05,0.71,KSCERATO,de_train
https://www.hltv.org/stats/players/18676/skullz?maps=de_train,0.54,0.51,0.43,0.48,0.4,0.0,0.5,skullz,de_train
https://www.hltv.org/stats/players/7592/device?maps=de_train,0.89,0.06,0.13,0.82,0.56,0.94,0.28,device,de_train
https://www.hltv.org/stats/players/7964/cadian?maps=de_train,0.63,0.11,0.09,0.78,0.43,0.93,0.61,cadiaN,de_train
https://www.hltv.org/stats/players/10994/stavn?maps=de_train,0.7,0.22,0.23,0.6,0.48,0.21,0.47,stavn,de_train
https://www.hltv.org/stats/players/17956/jabbi?maps=de_train,0.38,0.43,0.2,0.56,0.33,0.01,0.56,jabbi,de_train
https://www.hltv.org/stats/players/20304/staehr?maps=de_train,0.3,0.13,0.64,0.72,0.44,0.0,0.56,Staehr,de_train
https://www.hltv.org/stats/players/150/maj3r?maps=de_train,0.44,0.25,0.18,0.47,0.61,0.11,0.82,MAJ3R,de_train
https://www.hltv.org/stats/players/7938/xantares?maps=de_train,0.99,0.6,0.41,0.86,0.21,0.01,0.44,XANTARES,de_train
https://www.hltv.org/stats/players/8574/woxic?maps=de_train,0.8,0.1,0.4,0.79,0.67,0.96,0.33,woxic,de_train
https://www.hltv.org/stats/players/8575/calyx?maps=de_train,0.86,0.43,0.45,0.47,0.57,0.18,0.29,Calyx,de_train
https://www.hltv.org/stats/players/21243/wicadia?maps=de_train,0.26,0.97,0.22,0.52,0.06,0.0,0.6,Wicadia,de_train
https://www.hltv.org/stats/players/11154/exit?maps=de_train,0.83,0.19,0.51,0.44,0.68,0.0,0.61,exit,de_train
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_train,0.55,0.31,0.27,0.54,0.49,0.12,0.33,Lucaozy,de_train
https://www.hltv.org/stats/players/18835/saffee?maps=de_train,0.82,0.17,0.36,0.71,0.8,0.95,0.53,saffee,de_train
https://www.hltv.org/stats/players/19750/drop?maps=de_train,0.59,0.87,0.63,0.61,0.48,0.0,0.35,drop,de_train
https://www.hltv.org/stats/players/21037/insani?maps=de_train,0.5,0.12,0.53,0.44,0.18,0.03,0.43,insani,de_train
https://www.hltv.org/stats/players/18141/biguzera?maps=de_train,0.69,0.34,0.26,0.28,0.27,0.05,0.5,biguzera,de_train
https://www.hltv.org/stats/players/19694/nqz?maps=de_train,0.54,0.19,0.68,0.39,0.33,0.05,0.31,nqz,de_train
https://www.hltv.org/stats/players/20085/kauez?maps=de_train,0.83,0.26,0.18,0.64,0.61,0.08,0.35,kauez,de_train
https://www.hltv.org/stats/players/20171/snow?maps=de_train,0.04,0.0,0.5,0.33,0.25,0.1,0.15,snow,de_train
https://www.hltv.org/stats/players/20563/lux?maps=de_train,0.9,0.18,0.52,0.31,0.9,0.0,0.59,lux,de_train
https://www.hltv.org/stats/players/8918/electronic?maps=de_train,0.89,0.33,0.32,0.7,0.48,0.0,0.5,electroNic,de_train
https://www.hltv.org/stats/players/12732/fl1t?maps=de_train,0.77,0.2,0.38,0.38,0.51,0.1,0.36,FL1T,de_train
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_train,0.79,0.17,0.11,0.63,0.5,0.03,0.53,n0rb3r7,de_train
https://www.hltv.org/stats/players/20101/fame?maps=de_train,0.89,0.54,0.41,0.75,0.39,0.01,0.52,fame,de_train
https://www.hltv.org/stats/players/13138/maka?maps=de_train,0.3,0.08,0.11,0.67,0.39,0.92,0.72,Maka,de_train
https://www.hltv.org/stats/players/13497/lucky?maps=de_train,0.42,0.33,0.31,0.29,0.8,0.23,0.37,Lucky,de_train
https://www.hltv.org/stats/players/19738/djoko?maps=de_train,0.69,0.19,0.22,0.5,0.13,0.0,0.6,Djoko,de_train
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_train,0.43,0.47,0.67,0.59,0.43,0.11,0.35,Ex3rcice,de_train
https://www.hltv.org/stats/players/21969/graviti?maps=de_train,0.79,0.84,0.0,0.88,0.09,0.0,0.46,Graviti,de_train
https://www.hltv.org/stats/players/8738/elige?maps=de_train,0.86,0.37,0.18,0.75,0.27,0.0,0.2,EliGE,de_train
https://www.hltv.org/stats/players/11630/jt?maps=de_train,0.41,0.62,0.32,0.37,0.49,0.07,0.77,JT,de_train
