full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/7964/cadian?maps=de_dust2,0.48,0.11,0.05,0.68,0.46,0.92,0.73,cadiaN,de_dust2
https://www.hltv.org/stats/players/10994/stavn?maps=de_dust2,0.68,0.29,0.31,0.61,0.32,0.13,0.67,stavn,de_dust2
https://www.hltv.org/stats/players/17956/jabbi?maps=de_dust2,0.21,0.48,0.27,0.23,0.57,0.04,0.63,jabbi,de_dust2
https://www.hltv.org/stats/players/20304/staehr?maps=de_dust2,0.13,0.24,0.33,0.21,0.34,0.0,0.65,Staehr,de_dust2
https://www.hltv.org/stats/players/150/maj3r?maps=de_dust2,0.39,0.09,0.1,0.45,0.44,0.12,0.8,MAJ3R,de_dust2
https://www.hltv.org/stats/players/7938/xantares?maps=de_dust2,0.95,0.3,0.31,0.72,0.34,0.01,0.77,XANTARES,de_dust2
https://www.hltv.org/stats/players/8574/woxic?maps=de_dust2,0.84,0.07,0.22,0.87,0.75,0.97,0.58,woxic,de_dust2
https://www.hltv.org/stats/players/8575/calyx?maps=de_dust2,0.59,0.4,0.43,0.34,0.58,0.07,0.52,Calyx,de_dust2
https://www.hltv.org/stats/players/21243/wicadia?maps=de_dust2,0.68,0.54,0.3,0.5,0.54,0.1,0.51,Wicadia,de_dust2
https://www.hltv.org/stats/players/11154/exit?maps=de_dust2,0.42,0.19,0.65,0.15,0.65,0.0,0.66,exit,de_dust2
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_dust2,0.76,0.25,0.49,0.56,0.52,0.11,0.48,Lucaozy,de_dust2
https://www.hltv.org/stats/players/18835/saffee?maps=de_dust2,0.98,0.15,0.33,0.85,0.56,0.96,0.65,saffee,de_dust2
https://www.hltv.org/stats/players/19750/drop?maps=de_dust2,0.79,0.77,0.25,0.4,0.45,0.01,0.64,drop,de_dust2
https://www.hltv.org/stats/players/21037/insani?maps=de_dust2,0.57,0.4,0.65,0.51,0.75,0.14,0.53,insani,de_dust2
https://www.hltv.org/stats/players/18141/biguzera?maps=de_dust2,0.93,0.53,0.24,0.84,0.49,0.03,0.9,biguzera,de_dust2
https://www.hltv.org/stats/players/19694/nqz?maps=de_dust2,0.76,0.15,0.33,0.72,0.62,0.95,0.57,nqz,de_dust2
https://www.hltv.org/stats/players/20085/kauez?maps=de_dust2,0.39,0.36,0.24,0.51,0.64,0.04,0.59,kauez,de_dust2
https://www.hltv.org/stats/players/20171/snow?maps=de_dust2,0.3,0.24,0.43,0.13,0.79,0.16,0.44,snow,de_dust2
https://www.hltv.org/stats/players/20563/lux?maps=de_dust2,0.76,0.2,0.47,0.56,0.5,0.06,0.75,lux,de_dust2
https://www.hltv.org/stats/players/8918/electronic?maps=de_dust2,0.83,0.42,0.31,0.7,0.43,0.0,0.82,electroNic,de_dust2
https://www.hltv.org/stats/players/12732/fl1t?maps=de_dust2,0.81,0.35,0.45,0.48,0.42,0.14,0.68,FL1T,de_dust2
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_dust2,0.62,0.22,0.18,0.53,0.45,0.04,0.56,n0rb3r7,de_dust2
https://www.hltv.org/stats/players/20101/fame?maps=de_dust2,0.5,0.36,0.44,0.46,0.57,0.03,0.53,fame,de_dust2
https://www.hltv.org/stats/players/13138/maka?maps=de_dust2,0.69,0.15,0.23,0.87,0.47,0.93,0.7,Maka,de_dust2
https://www.hltv.org/stats/players/13497/lucky?maps=de_dust2,0.64,0.43,0.36,0.38,0.58,0.22,0.87,Lucky,de_dust2
https://www.hltv.org/stats/players/19738/djoko?maps=de_dust2,0.46,0.47,0.32,0.39,0.36,0.0,0.6,Djoko,de_dust2
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_dust2,0.51,0.23,0.52,0.34,0.74,0.02,0.66,Ex3rcice,de_dust2
https://www.hltv.org/stats/players/21969/graviti?maps=de_dust2,0.35,0.84,0.5,0.49,0.36,0.0,0.7,Graviti,de_dust2
https://www.hltv.org/stats/players/8738/elige?maps=de_dust2,0.9,0.27,0.34,0.8,0.26,0.01,0.59,EliGE,de_dust2
https://www.hltv.org/stats/players/11630/jt?maps=de_dust2,0.24,0.67,0.33,0.4,0.34,0.08,0.69,JT,de_dust2
