full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/21763/ultimate?maps=de_anubis,0.74,0.14,0.32,0.81,0.79,0.92,0.37,ultimate,de_anubis
https://www.hltv.org/stats/players/2023/fallen?maps=de_anubis,0.08,0.78,0.67,0.38,0.23,0.74,0.6,FalleN,de_anubis
https://www.hltv.org/stats/players/10566/chelo?maps=de_anubis,0.02,0.97,0.28,0.55,0.2,0.0,0.45,chelo,de_anubis
https://www.hltv.org/stats/players/12553/yuurih?maps=de_anubis,0.73,0.47,0.76,0.37,0.69,0.01,0.61,yuurih,de_anubis
https://www.hltv.org/stats/players/15631/kscerato?maps=de_anubis,0.85,0.32,0.32,0.63,0.35,0.03,0.89,KSCERATO,de_anubis
https://www.hltv.org/stats/players/18676/skullz?maps=de_anubis,0.67,0.28,0.44,0.4,0.48,0.0,0.61,skullz,de_anubis
https://www.hltv.org/stats/players/7592/device?maps=de_anubis,0.54,0.6,0.82,0.52,0.79,0.89,0.52,device,de_anubis
https://www.hltv.org/stats/players/7964/cadian?maps=de_anubis,0.47,0.3,0.3,0.78,0.69,0.88,0.79,cadiaN,de_anubis
https://www.hltv.org/stats/players/10994/stavn?maps=de_anubis,0.96,0.06,0.99,0.49,0.16,0.0,0.48,stavn,de_anubis
https://www.hltv.org/stats/players/17956/jabbi?maps=de_anubis,0.59,0.05,0.5,0.12,0.15,0.03,0.64,jabbi,de_anubis
https://www.hltv.org/stats/players/20304/staehr?maps=de_anubis,0.52,0.53,0.66,0.73,0.45,0.0,0.84,Staehr,de_anubis
https://www.hltv.org/stats/players/150/maj3r?maps=de_anubis,0.14,0.63,0.23,0.45,0.54,0.09,0.82,MAJ3R,de_anubis
https://www.hltv.org/stats/players/7938/xantares?maps=de_anubis,0.95,0.69,0.55,0.92,0.36,0.0,0.51,XANTARES,de_anubis
https://www.hltv.org/stats/players/8574/woxic?maps=de_anubis,0.57,0.2,0.33,0.44,0.8,0.94,0.59,woxic,de_anubis
https://www.hltv.org/stats/players/8575/calyx?maps=de_anubis,0.42,0.48,0.52,0.3,0.47,0.0,0.58,Calyx,de_anubis
