full_url,firepower,entrying,trading,opening,clutching,sniping,utility,player_name,map
https://www.hltv.org/stats/players/13915/yekindar?maps=de_vertigo,0.9,0.36,0.11,0.89,0.37,0.03,0.66,YEKINDAR,de_vertigo
https://www.hltv.org/stats/players/21763/ultimate?maps=de_vertigo,0.63,0.36,0.7,0.57,0.75,0.92,0.54,ultimate,de_vertigo
https://www.hltv.org/stats/players/2023/fallen?maps=de_vertigo,0.37,0.51,0.41,0.45,0.54,0.91,0.69,FalleN,de_vertigo
https://www.hltv.org/stats/players/10566/chelo?maps=de_vertigo,0.77,0.66,0.22,0.77,0.41,0.03,0.5,chelo,de_vertigo
https://www.hltv.org/stats/players/12553/yuurih?maps=de_vertigo,0.92,0.34,0.69,0.54,0.61,0.0,0.82,yuurih,de_vertigo
https://www.hltv.org/stats/players/15631/kscerato?maps=de_vertigo,0.74,0.13,0.5,0.29,0.86,0.01,0.89,KSCERATO,de_vertigo
https://www.hltv.org/stats/players/18676/skullz?maps=de_vertigo,0.6,0.38,0.44,0.35,0.7,0.0,0.65,skullz,de_vertigo
https://www.hltv.org/stats/players/7592/device?maps=de_vertigo,0.79,0.09,0.18,0.83,0.63,0.9,0.67,device,de_vertigo
https://www.hltv.org/stats/players/7964/cadian?maps=de_vertigo,0.56,0.53,0.36,0.56,0.57,0.91,0.95,cadiaN,de_vertigo
https://www.hltv.org/stats/players/10994/stavn?maps=de_vertigo,0.78,0.55,0.63,0.44,0.44,0.11,0.8,stavn,de_vertigo
https://www.hltv.org/stats/players/17956/jabbi?maps=de_vertigo,0.56,0.62,0.46,0.42,0.57,0.0,0.74,jabbi,de_vertigo
https://www.hltv.org/stats/players/20304/staehr?maps=de_vertigo,0.89,0.26,0.28,0.8,0.53,0.0,0.81,Staehr,de_vertigo
https://www.hltv.org/stats/players/150/maj3r?maps=de_vertigo,0.35,0.61,0.35,0.26,0.47,0.01,0.96,MAJ3R,de_vertigo
https://www.hltv.org/stats/players/7938/xantares?maps=de_vertigo,0.93,0.57,0.49,0.9,0.42,0.0,0.73,XANTARES,de_vertigo
https://www.hltv.org/stats/players/8574/woxic?maps=de_vertigo,0.61,0.2,0.41,0.35,0.68,0.89,0.74,woxic,de_vertigo
https://www.hltv.org/stats/players/8575/calyx?maps=de_vertigo,0.43,0.24,0.44,0.41,0.64,0.0,0.71,Calyx,de_vertigo
https://www.hltv.org/stats/players/21243/wicadia?maps=de_vertigo,0.87,0.61,0.45,0.8,0.41,0.0,0.48,Wicadia,de_vertigo
https://www.hltv.org/stats/players/11154/exit?maps=de_vertigo,0.62,0.33,0.6,0.23,0.85,0.0,0.91,exit,de_vertigo
https://www.hltv.org/stats/players/18717/lucaozy?maps=de_vertigo,0.86,0.35,0.49,0.8,0.64,0.07,0.66,Lucaozy,de_vertigo
https://www.hltv.org/stats/players/18835/saffee?maps=de_vertigo,0.8,0.51,0.67,0.68,0.56,0.74,0.72,saffee,de_vertigo
https://www.hltv.org/stats/players/19750/drop?maps=de_vertigo,0.33,0.82,0.37,0.31,0.53,0.0,0.67,drop,de_vertigo
https://www.hltv.org/stats/players/21037/insani?maps=de_vertigo,0.86,0.73,0.49,0.61,0.46,0.0,0.83,insani,de_vertigo
https://www.hltv.org/stats/players/18141/biguzera?maps=de_vertigo,0.74,0.79,0.48,0.63,0.58,0.01,0.84,biguzera,de_vertigo
https://www.hltv.org/stats/players/19694/nqz?maps=de_vertigo,0.6,0.18,0.81,0.28,0.73,0.92,0.77,nqz,de_vertigo
https://www.hltv.org/stats/players/20085/kauez?maps=de_vertigo,0.75,0.21,0.16,0.8,0.55,0.0,0.31,kauez,de_vertigo
https://www.hltv.org/stats/players/20171/snow?maps=de_vertigo,0.4,0.4,0.47,0.59,0.57,0.03,0.48,snow,de_vertigo
https://www.hltv.org/stats/players/20563/lux?maps=de_vertigo,0.81,0.61,0.45,0.75,0.39,0.01,0.8,lux,de_vertigo
https://www.hltv.org/stats/players/8918/electronic?maps=de_vertigo,0.21,0.78,0.55,0.27,0.17,0.0,0.57,electroNic,de_vertigo
https://www.hltv.org/stats/players/12732/fl1t?maps=de_vertigo,0.74,0.3,0.26,0.74,0.58,0.0,0.64,FL1T,de_vertigo
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_vertigo,0.56,0.39,0.2,0.35,0.57,0.0,0.6,n0rb3r7,de_vertigo
https://www.hltv.org/stats/players/20101/fame?maps=de_vertigo,0.75,0.43,0.31,0.83,0.49,0.0,0.52,fame,de_vertigo
https://www.hltv.org/stats/players/13138/maka?maps=de_vertigo,0.69,0.39,0.35,0.6,0.74,0.9,0.9,Maka,de_vertigo
https://www.hltv.org/stats/players/13497/lucky?maps=de_vertigo,0.53,0.49,0.37,0.34,0.48,0.1,0.74,Lucky,de_vertigo
https://www.hltv.org/stats/players/19738/djoko?maps=de_vertigo,0.73,0.72,0.54,0.69,0.3,0.0,0.74,Djoko,de_vertigo
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_vertigo,0.46,0.37,0.33,0.3,0.72,0.0,0.64,Ex3rcice,de_vertigo
https://www.hltv.org/stats/players/21969/graviti?maps=de_vertigo,0.64,0.72,0.55,0.77,0.19,0.0,0.84,Graviti,de_vertigo
https://www.hltv.org/stats/players/8738/elige?maps=de_vertigo,0.93,0.46,0.67,0.85,0.39,0.0,0.62,EliGE,de_vertigo
https://www.hltv.org/stats/players/11630/jt?maps=de_vertigo,0.36,0.95,0.51,0.65,0.41,0.0,0.86,JT,de_vertigo
