full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/20282/krasnal,kRaSnaL,Poland,21 years,Monte,0.57,1.05,0.67,74.9,95.7,0.46,1.05,0.16,0.81,0.12,0.16,0.29,0.29,0.17,0.19,0.44,0.09,0.1,0.19,48.5%,0.74,2.91,0.01,0.01,0.02,0.01,0.002,0.001,0.44,0.1,0.14,0.2,0.22,112,0.36,0.02,0.08,0.58,0.59,0.06,0.43,4.5,0.81,0.46,0.03,1.89
https://www.hltv.org/stats/players/11630/jt,JT,South Africa,25 years,Complexity,0.36,1.0,0.62,70.7,90.2,0.43,0.91,0.15,0.81,0.12,0.16,0.29,0.29,0.15,0.2,0.49,0.1,0.11,0.21,46.4%,0.74,2.74,0.03,0.02,0.03,0.02,0.004,0.004,0.42,0.11,0.13,0.21,0.2,113,0.4,0.02,0.1,0.6,0.58,0.05,0.77,4.7,0.79,0.84,0.07,2.48
https://www.hltv.org/stats/players/22047/yxngstxr,yxngstxr,Sweden,20 years,Sangal,0.45,1.01,0.65,70.2,91.0,0.45,0.97,0.16,0.81,0.12,0.16,0.32,0.32,0.16,0.19,0.35,0.09,0.11,0.19,44.2%,0.72,2.46,0.01,0.01,0.02,0.01,0.001,0.001,0.61,0.11,0.15,0.23,0.25,107,0.42,0.02,0.09,0.68,0.59,0.05,0.29,3.42,0.55,0.41,0.03,1.99
https://www.hltv.org/stats/players/21969/graviti,Graviti,France,21 years,3DMAX,0.45,1.01,0.65,72.3,95.8,0.45,0.87,0.15,0.82,0.13,0.16,0.27,0.27,0.16,0.18,0.7,0.12,0.13,0.25,46.4%,0.72,2.69,0.0,0.0,0.0,0.0,0.0004,0.0,0.42,0.11,0.13,0.2,0.22,112,0.3,0.01,0.07,0.57,0.58,0.06,0.64,4.85,0.82,0.6,0.05,2.28
https://www.hltv.org/stats/players/16147/cptkurtka023,cptkurtka023,Ukraine,25 years,B8,0.54,1.03,0.66,74.0,97.9,0.45,1.04,0.16,0.83,0.12,0.17,0.3,0.3,0.16,0.19,0.62,0.11,0.12,0.23,47.2%,0.73,2.64,0.0,0.0,0.0,0.0,0.0002,0.0001,0.49,0.11,0.14,0.21,0.21,111,0.32,0.02,0.07,0.63,0.57,0.05,0.35,3.82,0.71,0.42,0.03,2.27
https://www.hltv.org/stats/players/23415/zerrofix,zeRRoFIX,Ukraine,17 years,Passion UA,0.32,1.01,0.63,68.5,89.2,0.44,1.06,0.14,0.83,0.13,0.16,0.31,0.31,0.19,0.22,0.44,0.09,0.11,0.2,45.8%,0.74,2.45,0.01,0.01,0.02,0.01,0.003,0.0008,0.66,0.12,0.14,0.22,0.29,109,0.35,0.01,0.08,0.6,0.62,0.1,0.32,3.85,0.8,0.41,0.02,1.88
https://www.hltv.org/stats/players/23413/s-chilla,s-chilla,Ukraine,19 years,Passion UA,0.34,1.02,0.62,70.5,89.5,0.44,1.04,0.14,0.84,0.12,0.16,0.32,0.32,0.2,0.23,0.39,0.09,0.1,0.19,48.0%,0.73,2.74,0.0,0.0,0.0,0.0,0.0005,0.0,0.43,0.11,0.13,0.2,0.28,113,0.42,0.02,0.08,0.65,0.63,0.08,0.31,4.42,0.87,0.31,0.02,2.02
https://www.hltv.org/stats/players/13578/grim,Grim,United States,24 years,Complexity,0.74,1.1,0.71,77.7,101.7,0.47,1.2,0.18,0.86,0.12,0.17,0.31,0.31,0.14,0.17,0.5,0.1,0.11,0.21,48.2%,0.72,2.9,0.0,0.01,0.01,0.0,0.001,0.0006,0.68,0.13,0.16,0.22,0.19,109,0.39,0.02,0.08,0.62,0.61,0.06,0.42,3.7,0.63,0.5,0.03,2.33
https://www.hltv.org/stats/players/23643/esenthial,esenthial,Ukraine,18 years,B8,0.25,0.95,0.6,65.6,84.6,0.42,0.94,0.14,0.88,0.12,0.17,0.34,0.34,0.17,0.22,0.34,0.08,0.1,0.19,45.3%,0.74,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.11,0.14,0.22,0.28,109,0.51,0.02,0.09,0.66,0.6,0.07,0.15,3.0,0.51,0.26,0.02,1.83
