demo,player,side,round,secs_alive,event,tick,technique,stop_ms,speed_before,speed_after,crouch,shot_after,shot_delay_ms,speed_at_shot,overshoot,yaw_move_deg,kind,depth_u,out_ms,total_ms,returned,peak_speed,walk_frac,yaw_swing_deg,shots,lat_ratio,shift_peek
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,104669,counterstrafe,359.375,160.7833709716797,28.613037109375,0.0,0.0,,,1.0,0.1321868896484375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,105125,release,78.125,162.81565856933594,22.548629760742188,0.0,0.0,,,0.0,0.1318359375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,105320,counterstrafe,78.125,158.07823181152344,6.551033020019531,0.0,0.0,,,1.0,0.0439453125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,105632,release,78.125,165.9194793701172,23.6380558013916,0.0,0.0,,,1.0,0.4401397705078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,105904,release,78.125,152.9726104736328,9.003715515136719,0.0,0.0,,,1.0,0.26401519775390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,105962,release,78.125,156.46153259277344,16.209203720092773,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,106029,counterstrafe,78.125,178.62867736816406,27.777183532714844,0.0,0.0,,,1.0,0.132171630859375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,106447,release,78.125,167.70355224609375,27.087039947509766,0.0,0.0,,,1.0,0.17612457275390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,106478,release,125.0,152.97023010253906,0.0,0.0,0.0,,,1.0,0.3522491455078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,106578,release,78.125,160.085205078125,13.074647903442383,0.0,0.0,,,1.0,0.0882415771484375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,106856,counterstrafe,125.0,163.98086547851562,34.580528259277344,0.0,0.0,,,1.0,0.1318359375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107369,crouch_stop,46.875,154.69618225097656,8.5794095993042,1.0,1.0,125.0,0.0,1.0,1.5401458740234375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107492,release,125.0,155.51593017578125,34.25788879394531,0.0,0.0,,,0.0,0.3519287109375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107742,release,78.125,163.65377807617188,21.77544403076172,0.0,0.0,,,1.0,0.08823394775390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107753,counterstrafe,250.0,163.65377807617188,29.795530319213867,0.0,0.0,,,1.0,0.08823394775390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107761,counterstrafe,375.0,163.65377807617188,20.28037452697754,0.0,0.0,,,1.0,1.2761306762695312,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107837,counterstrafe,78.125,167.92642211914062,18.9593563079834,0.0,0.0,,,1.0,0.17578125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107847,counterstrafe,234.375,167.92642211914062,34.10967254638672,0.0,0.0,,,1.0,0.30796051025390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,stop,107856,counterstrafe,375.0,167.92642211914062,31.897960662841797,0.0,0.0,,,1.0,0.9238815307617188,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,103626,,,,,,,,,,,narrow,63.18786809000575,843.75,1140.625,1.0,124.80970764160156,0.7272727272727273,8.183807373046875,0.0,19.6509647313065,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,103773,,,,,,,,,,,narrow,118.38599386880331,1453.125,2359.375,1.0,121.00648498535156,0.30851063829787234,29.437164306640625,0.0,1.5639451456570181,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,104269,,,,,,,,,,,traversal,177.7015577319689,1484.375,4984.375,0.0,131.45774841308594,0.9166666666666666,96.4493408203125,0.0,0.7505679978691898,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,104629,,,,,,,,,,,jiggle,31.215532229863566,343.75,343.75,1.0,160.7833709716797,0.0,6.60003662109375,0.0,1.2187276441046118,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,104781,,,,,,,,,,,jiggle,20.606775867892683,593.75,593.75,1.0,74.69847869873047,1.0,116.16016387939453,0.0,1.4947694740404056,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,105109,,,,,,,,,,,jiggle,25.138841007396653,437.5,437.5,1.0,162.81565856933594,0.0,2.28790283203125,0.0,26.336113038879564,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,105141,,,,,,,,,,,jiggle,25.260828395426085,328.125,328.125,1.0,148.72976684570312,0.5909090909090909,0.17578125,0.0,20.506161285021037,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,105303,,,,,,,,,,,jiggle,26.374302086830824,234.375,234.375,1.0,164.5220184326172,0.0,0.8359909057617188,0.0,62.22987169359876,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,105616,,,,,,,,,,,jiggle,25.95432220750153,234.375,234.375,1.0,165.9194793701172,0.0,1.8917083740234375,0.0,42.40572318394041,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,105889,,,,,,,,,,,jiggle,22.29950322372778,218.75,218.75,1.0,155.47940063476562,0.0,1.4079666137695312,0.0,46.70963089571625,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,106431,,,,,,,,,,,jiggle,26.738191035252946,390.625,390.625,1.0,167.70355224609375,0.0,1.3200759887695312,0.0,37.04467143503767,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,106666,,,,,,,,,,,narrow,90.36857951912476,843.75,1328.125,1.0,124.8012924194336,0.9272727272727272,65.60347747802734,0.0,1.1652841033972925,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,106833,,,,,,,,,,,jiggle,37.33957091793595,453.125,453.125,1.0,163.98086547851562,0.3333333333333333,6.071662902832031,0.0,1.2129856764086788,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,106939,,,,,,,,,,,jiggle,28.10774159980226,421.875,421.875,1.0,138.2940216064453,0.6785714285714286,5.9401702880859375,0.0,1.4131905283073416,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,106995,,,,,,,,,,,jiggle,28.421152141589392,828.125,828.125,1.0,97.7578125,0.0,3.47613525390625,0.0,1.0914988095979616,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,107137,,,,,,,,,,,jiggle,29.442923571143293,390.625,390.625,1.0,139.46578979492188,0.0,4.840850830078125,0.0,27.449476731874903,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,12,77.0,peek,107395,,,,,,,,,,,wide,296.3316510851671,1484.375,4703.125,1.0,240.00900268554688,0.0,185.28475952148438,0.0,3.369695217680364,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,112230,counterstrafe,93.75,169.5403289794922,23.175649642944336,0.0,0.0,,,1.0,0.3560333251953125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,112248,counterstrafe,375.0,169.5403289794922,34.47466278076172,0.0,0.0,,,1.0,1.7783966064453125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,112551,counterstrafe,93.75,160.26910400390625,32.8989143371582,0.0,0.0,,,1.0,0.2344970703125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,112567,counterstrafe,343.75,160.26910400390625,28.592121124267578,0.0,0.0,,,1.0,1.0629425048828125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,114763,release,78.125,155.24862670898438,14.396759033203125,0.0,0.0,,,1.0,0.41064453125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,114955,release,78.125,152.71192932128906,16.18128204345703,0.0,1.0,250.0,38.55546569824219,0.0,0.263671875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,114972,release,343.75,152.71192932128906,32.055519104003906,0.0,1.0,0.0,32.055519104003906,1.0,0.95855712890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,115534,counterstrafe,125.0,177.23207092285156,34.77997589111328,0.0,0.0,,,1.0,2.02423095703125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,stop,116098,release,31.25,198.36203002929688,33.2236213684082,0.0,0.0,,,0.0,0.264007568359375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,112347,,,,,,,,,,,commit,209.02104638664318,1484.375,4984.375,0.0,247.88624572753906,0.2604166666666667,157.14572143554688,0.0,1.305151451828297,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,112714,,,,,,,,,,,traversal,176.23017591705565,1484.375,4984.375,0.0,173.27276611328125,0.8229166666666666,96.8880615234375,0.0,0.4231476869023624,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,113376,,,,,,,,,,,jiggle,8.289102863650331,1031.25,1031.25,1.0,54.770469665527344,0.8208955223880597,3.1678314208984375,0.0,1.456349244895759,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,113456,,,,,,,,,,,jiggle,11.411042527546371,1437.5,1437.5,1.0,71.12944793701172,0.7311827956989247,4.2712860107421875,0.0,3.953834638214398,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,113611,,,,,,,,,,,jiggle,24.632759379784233,250.0,250.0,1.0,142.46783447265625,0.0,7.1572418212890625,0.0,2.745239333709977,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,13,69.5625,peek,114724,,,,,,,,,,,commit,96.82152736987892,593.75,4984.375,0.0,227.99200439453125,0.0,6.956756591796875,1.0,25.30993882801408,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,14,27.734375,peek,123454,,,,,,,,,,,commit,107.07149508463874,1031.25,4984.375,0.0,119.60748291015625,0.9402985074626866,174.76815795898438,0.0,1.3947049458724152,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,14,27.734375,peek,123804,,,,,,,,,,,traversal,71.12441540800187,1296.875,3843.75,1.0,118.24391174316406,0.4523809523809524,7.1277313232421875,0.0,0.3535257201879654,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,stop,127001,counterstrafe,343.75,159.26434326171875,23.184776306152344,0.0,0.0,,,1.0,3.311004638671875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,stop,127324,counterstrafe,125.0,199.89825439453125,28.72022247314453,1.0,0.0,,,1.0,0.25408935546875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,stop,128381,counterstrafe,343.75,162.01454162597656,20.669710159301758,0.0,0.0,,,1.0,11.703887939453125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,stop,128707,release,78.125,152.43270874023438,30.332061767578125,0.0,1.0,78.125,0.0,1.0,0.263671875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,stop,129077,counterstrafe,312.5,159.84458923339844,29.577852249145508,0.0,0.0,,,0.0,4.59539794921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,127466,,,,,,,,,,,commit,133.931517263423,1484.375,4984.375,0.0,126.76709747314453,0.10416666666666667,105.995361328125,0.0,6.992330631031141,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,127862,,,,,,,,,,,jiggle,26.530213470846164,1421.875,1421.875,1.0,52.000709533691406,1.0,2.3857421875,0.0,15.919342697935228,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,127998,,,,,,,,,,,jiggle,23.41173614851436,1000.0,1000.0,1.0,80.25877380371094,0.4153846153846154,2.05340576171875,0.0,18.2309325035714,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,128091,,,,,,,,,,,jiggle,31.982026791585657,1484.375,1484.375,1.0,50.29935836791992,0.0,2.072967529296875,0.0,19.446029313709225,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,128191,,,,,,,,,,,traversal,159.30333211945512,1484.375,4984.375,0.0,152.94937133789062,0.8125,124.18292236328125,0.0,0.7239431702171214,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,128531,,,,,,,,,,,jiggle,31.8269350628151,1484.375,1484.375,1.0,65.03575897216797,0.0,21.471710205078125,0.0,17.044423153775217,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,128655,,,,,,,,,,,jiggle,56.10028493106786,500.0,656.25,1.0,140.0099334716797,0.5757575757575758,3.78375244140625,0.0,33.005299544985405,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,128916,,,,,,,,,,,traversal,103.68764161292253,1484.375,4984.375,0.0,119.3681640625,0.6770833333333334,152.8998565673828,0.0,0.2039038530004783,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,129270,,,,,,,,,,,traversal,114.26704956826049,1484.375,3312.5,1.0,104.00667572021484,0.9583333333333334,47.38780212402344,0.0,0.5364370297529067,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,129539,,,,,,,,,,,commit,57.63224974149761,828.125,4984.375,0.0,138.69715881347656,0.18518518518518517,13.34222412109375,0.0,6.583892068834399,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,CT,15,58.828125,peek,130038,,,,,,,,,,,commit,109.48235147167865,1484.375,4265.625,0.0,100.00703430175781,0.0,29.137786865234375,0.0,1.857369549593993,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,2570,release,78.125,150.9140625,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,2586,release,328.125,150.9140625,16.86838150024414,0.0,0.0,,,0.0,0.087890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,2589,release,375.0,150.9140625,34.861244201660156,0.0,0.0,,,0.0,0.087890625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,2999,crouch_stop,31.25,227.515625,1.9420349597930908,1.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,3126,crouch_stop,203.125,244.51808166503906,29.17124366760254,1.0,0.0,,,0.0,10.823936462402344,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,3293,release,78.125,159.17945861816406,32.735130310058594,0.0,0.0,,,1.0,0.39585113525390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,3301,release,203.125,159.17945861816406,29.80617904663086,0.0,1.0,328.125,24.446910858154297,1.0,0.9235382080078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,3306,release,281.25,159.17945861816406,13.470885276794434,0.0,1.0,250.0,24.446910858154297,1.0,3.1674957275390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,stop,3391,counterstrafe,78.125,153.41009521484375,15.293997764587402,0.0,0.0,,,1.0,0.57196044921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,peek,2214,,,,,,,,,,,traversal,62.75058325557244,1406.25,4984.375,0.0,113.32083892822266,0.2967032967032967,36.828887939453125,0.0,0.15561718449671297,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,0,33.15625,peek,2611,,,,,,,,,,,commit,106.52253084858287,1484.375,4984.375,0.0,177.12010192871094,0.0,7.921142578125,10.0,1.0213972726436837,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,stop,7319,counterstrafe,78.125,155.77098083496094,27.49114418029785,0.0,0.0,,,1.0,0.39617919921875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,stop,7858,counterstrafe,140.625,169.83163452148438,25.135683059692383,1.0,0.0,,,1.0,0.3515625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,5765,,,,,,,,,,,traversal,42.890127212636465,531.25,531.25,1.0,120.97429656982422,0.11428571428571428,0.39585113525390625,0.0,0.001083520076713686,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,5962,,,,,,,,,,,traversal,60.07542722628211,703.125,2265.625,1.0,122.95951843261719,0.8043478260869565,5.8962249755859375,0.0,0.3702623823477898,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,6176,,,,,,,,,,,jiggle,2.190629220891201,109.375,109.375,1.0,39.870758056640625,1.0,3.256072998046875,0.0,9.601221996938824,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,6289,,,,,,,,,,,traversal,13.088718717096194,187.5,187.5,1.0,91.24980926513672,0.0,0.3961944580078125,0.0,0.29057034786595876,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,6394,,,,,,,,,,,traversal,60.52014875350313,1484.375,4984.375,0.0,133.60655212402344,0.46875,172.5241470336914,0.0,0.642779434047319,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,7055,,,,,,,,,,,traversal,52.461872570276945,1484.375,4984.375,0.0,93.1480941772461,0.0,119.68059539794922,0.0,0.7718724254187905,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,7437,,,,,,,,,,,jiggle,40.99568293436287,421.875,421.875,1.0,123.10485076904297,0.8928571428571429,1.4962005615234375,0.0,57.265775930901036,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,7565,,,,,,,,,,,traversal,9.764365423141586,1406.25,1406.25,1.0,73.07368469238281,0.14285714285714285,0.968170166015625,0.0,0.25676559875493016,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,1,42.8125,peek,7764,,,,,,,,,,,commit,155.2093371587576,1468.75,1968.75,0.0,240.009033203125,0.3157894736842105,22.9686279296875,1.0,2.9235725781743054,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,2,18.4375,stop,10176,counterstrafe,109.375,164.2452850341797,20.63427734375,0.0,0.0,,,1.0,1.8041534423828125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,2,18.4375,stop,10344,release,62.5,150.91824340820312,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,2,18.4375,peek,10597,,,,,,,,,,,commit,179.20788999004824,1484.375,1593.75,0.0,215.00506591796875,0.0,36.345947265625,0.0,1.0523087257299544,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,17861,counter_fwd,78.125,163.32366943359375,17.156978607177734,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,17920,release,140.625,157.2203369140625,23.852373123168945,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18296,release,78.125,151.25962829589844,30.697704315185547,0.0,0.0,,,1.0,0.30796051025390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18308,release,265.625,151.25962829589844,27.43765640258789,0.0,0.0,,,1.0,0.7920455932617188,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18315,release,375.0,151.25962829589844,10.807570457458496,0.0,0.0,,,1.0,0.924224853515625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18489,release,109.375,155.9307403564453,32.255733489990234,0.0,1.0,62.5,6.233174800872803,0.0,0.26401519775390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18505,release,359.375,155.9307403564453,30.767017364501953,0.0,1.0,0.0,30.767017364501953,0.0,0.26401519775390625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18702,release,156.25,162.26597595214844,31.632627487182617,0.0,1.0,93.75,0.0,0.0,0.220062255859375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,18713,release,328.125,162.26597595214844,33.92047119140625,0.0,1.0,0.0,33.92047119140625,0.0,0.5283660888671875,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,19136,release,78.125,158.51742553710938,32.064666748046875,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22000,release,109.375,154.98097229003906,0.0,0.0,0.0,,,0.0,8.052276611328125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22044,release,31.25,197.7456817626953,28.48251724243164,0.0,0.0,,,0.0,4.092071533203125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22051,release,140.625,197.7456817626953,33.258060455322266,0.0,0.0,,,0.0,108.01998901367188,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22100,counterstrafe,62.5,160.5004425048828,19.6745662689209,0.0,0.0,,,1.0,0.3522491455078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22132,counterstrafe,93.75,175.30259704589844,14.917388916015625,0.0,0.0,,,1.0,0.61627197265625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22143,counterstrafe,265.625,175.30259704589844,14.151680946350098,0.0,0.0,,,1.0,0.74810791015625,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22289,release,78.125,155.79458618164062,30.817453384399414,0.0,0.0,,,0.0,0.835968017578125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22469,release,78.125,150.2439727783203,15.941614151000977,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22523,counterstrafe,171.875,152.62774658203125,21.69881248474121,1.0,1.0,0.0,21.69881248474121,1.0,1.4522705078125,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,stop,22660,counterstrafe,109.375,175.33555603027344,29.16797637939453,0.0,0.0,,,1.0,0.1761474609375,,,,,,,,,,,
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,17406,,,,,,,,,,,traversal,291.2402308676223,1484.375,4984.375,0.0,250.00588989257812,0.0,125.97201538085938,0.0,0.16561290008997073,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,17971,,,,,,,,,,,traversal,41.32770654361107,453.125,453.125,1.0,111.79869842529297,0.6666666666666666,22.39665985107422,0.0,0.45548445931366277,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,18278,,,,,,,,,,,jiggle,32.72529225441262,468.75,468.75,1.0,158.09474182128906,0.0,1.6719818115234375,0.0,44.410075828837456,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,18419,,,,,,,,,,,traversal,200.78496626539442,1218.75,2500.0,1.0,244.99752807617188,0.0,238.12796020507812,1.0,0.4582688344781032,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,18732,,,,,,,,,,,traversal,306.0002834538174,1484.375,4984.375,0.0,249.99961853027344,0.0,147.35581970214844,0.0,0.25837384538312463,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,21173,,,,,,,,,,,traversal,21.217010861498213,1031.25,1031.25,1.0,89.87086486816406,0.7164179104477612,0.5716323852539062,0.0,0.26104344028977894,1.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,21267,,,,,,,,,,,traversal,48.178992915795035,1484.375,4984.375,0.0,98.89411163330078,0.4895833333333333,19.53643798828125,0.0,0.9674114231443148,0.0
2026-08-21_ewc_vitality-vs-spirit_mirage,ZywOo,T,3,83.625,peek,21656,,,,,,,,,,,traversal,21.08017001839003,218.75,218.75,1.0,111.31282043457031,0.7333333333333333,3.871978759765625,0.0,0.02543069958570514,1.0
