demo,player,side,round,stops_per_s,stop_counterstrafe_frac,stop_counter_fwd_frac,stop_crouch_stop_frac,stop_release_frac,stop_ms_mean,stop_speed_before,stop_overshoot_frac,stop_shot_frac,stop_shot_delay_ms,stop_speed_at_shot,traversals_per_s,peeks_per_s,peek_jiggle_frac,peek_narrow_frac,peek_wide_frac,peek_commit_frac,peek_depth_mean,peek_depth_p90,peek_out_ms_mean,peek_return_frac,peek_peak_speed,peek_walk_frac,peek_yaw_swing,peek_shots_mean,peek_shift_frac,peek_lat_ratio,wide_peek_per_s,wide_depth_mean,wide_peak_speed,wide_return_frac
pilot_mirage,rud,CT,18,0.29334052305203556,0.8235294117647058,0.0,0.0,0.17647058823529413,191.1764705882353,164.8831921745749,0.6470588235294118,0.23529411764705882,70.3125,20.26436686515808,0.06902129954165544,0.051765974656241574,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,90.2264874701923,115.38237759520831,838.5416666666666,0.6666666666666666,215.8224334716797,0.0,59.04143778483073,0.0,0.0,2.3412076219768836,0.0,,,
pilot_mirage,rud,T,0,0.3118148599269184,0.75,0.125,0.0625,0.0625,154.296875,166.1093578338623,0.6875,0.1875,0.0,26.602482477823894,0.0194884287454324,0.0389768574908648,0.0,0.0,0.0,1.0,124.51719400489871,133.92655011833858,1210.9375,0.0,233.9089126586914,0.0,96.12883377075195,0.0,0.0,1.6036415713401084,0.0,,,
pilot_mirage,rud,T,1,0.24564994882292732,0.9333333333333333,0.0,0.0,0.06666666666666667,137.5,161.2627909342448,0.9333333333333333,0.26666666666666666,167.96875,17.417562007904053,0.06550665301944729,0.08188331627430911,0.4,0.4,0.0,0.2,79.45476232584159,124.5281686257806,1143.75,0.8,120.2729995727539,0.29224806201550385,42.675367736816405,0.4,0.2,9.684655412331972,0.0,,,
pilot_mirage,rud,T,2,0.2962962962962963,1.0,0.0,0.0,0.0,148.4375,162.67570877075195,1.0,0.5,179.6875,37.47065711021423,0.0,0.07407407407407407,0.0,0.0,0.0,1.0,115.89741650264389,115.89741650264389,1484.375,0.0,186.94749450683594,0.5208333333333334,13.552337646484375,3.0,1.0,12.072269936117548,0.0,,,
pilot_mirage,rud,T,3,0.3685220729366603,1.0,0.0,0.0,0.0,180.55555555555554,159.5806630452474,1.0,0.1111111111111111,109.375,24.681337356567383,0.04094689699296225,0.0818937939859245,0.5,0.0,0.0,0.5,57.32913237771463,102.06504243654777,468.75,0.5,122.57516288757324,0.27586206896551724,5.159461975097656,0.0,0.5,14.796047837212033,0.0,,,
pilot_mirage,rud,T,4,0.27467811158798283,0.8,0.0,0.0,0.2,103.125,172.71420288085938,0.4,0.4,140.625,8.954834938049316,0.10987124463519313,0.0,,,,,,,,,,,,,,,,,,
pilot_mirage,rud,T,5,0.4383561643835616,0.8235294117647058,0.058823529411764705,0.0,0.11764705882352941,160.84558823529412,169.65915904325598,0.8823529411764706,0.17647058823529413,145.83333333333334,53.12235196431478,0.0515713134568896,0.128928283642224,0.2,0.2,0.0,0.6,131.80700139085775,231.80644327384368,1225.0,0.4,187.4720916748047,0.18958333333333333,36.599456787109375,0.2,0.2,16.960623707166473,0.0,,,
pilot_mirage,rud,T,6,0.0782608695652174,0.6666666666666666,0.0,0.0,0.3333333333333333,114.58333333333333,163.1402299669054,0.6666666666666666,0.0,,,0.02608695652173913,0.02608695652173913,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,73.56319457924475,92.0120209859909,869.7916666666666,0.6666666666666666,138.0873819986979,0.15277777777777776,57.79779052734375,0.0,0.0,7.59352838329793,0.0,,,
pilot_mirage,rud,T,7,0.0,,,,,,,,,,,0.0927536231884058,0.0,,,,,,,,,,,,,,,,,,
pilot_mirage,rud,T,8,0.10561056105610561,1.0,0.0,0.0,0.0,154.01785714285714,180.73970685686385,0.7142857142857143,0.42857142857142855,46.875,18.565690875053406,0.09052333804809053,0.04526166902404526,0.3333333333333333,0.0,0.0,0.6666666666666666,109.70018704340782,149.62577639942253,802.0833333333334,0.3333333333333333,173.7123057047526,0.0,56.61518351236979,0.6666666666666666,0.0,4.170511271999105,0.0,,,
pilot_mirage,rud,T,9,0.2987714987714988,0.7894736842105263,0.05263157894736842,0.0,0.15789473684210525,119.24342105263158,166.69256832725122,0.6842105263157895,0.42105263157894735,60.546875,21.404823303222656,0.03144963144963145,0.09434889434889435,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,142.3498058680888,239.03300776344645,1148.4375,0.5,190.94242477416992,0.27719907407407407,119.30648676554362,0.5,0.3333333333333333,2.3333135886823375,0.015724815724815724,168.0218498459095,244.08822631835938,1.0
pilot_mirage,rud,T,10,0.22185732530560118,0.5789473684210527,0.0,0.15789473684210525,0.2631578947368421,115.13157894736842,173.52556409333883,0.7894736842105263,0.10526315789473684,0.0,16.343042373657227,0.02335340266374749,0.03503010399562124,0.3333333333333333,0.0,0.0,0.6666666666666666,184.27371318147286,288.71688396255536,1000.0,0.3333333333333333,214.3919219970703,0.0,58.47644297281901,0.3333333333333333,0.0,21.7675184604751,0.0,,,
pilot_mirage,rud,T,11,0.30149892933618844,0.9090909090909091,0.0,0.0,0.09090909090909091,117.89772727272727,168.2787392356179,0.8181818181818182,0.2727272727272727,20.833333333333332,17.42128912607829,0.02740899357601713,0.02740899357601713,0.0,0.0,0.0,1.0,65.1989746550848,65.1989746550848,843.75,0.0,183.19149780273438,0.0,21.253021240234375,1.0,0.0,1.6564032681535845,0.0,,,
pilot_mirage,smekk-,CT,0,0.434881087202718,0.8888888888888888,0.0,0.0,0.1111111111111111,144.96527777777777,170.34720611572266,0.8333333333333334,0.2777777777777778,68.75,21.35897331237793,0.024160060400151,0.024160060400151,1.0,0.0,0.0,0.0,46.116667316769494,46.116667316769494,468.75,1.0,175.68348693847656,0.0,68.46818542480469,0.0,0.0,2.8600090819861403,0.0,,,
pilot_mirage,smekk-,CT,1,0.09914794732765299,0.0,0.0,1.0,0.0,179.6875,186.7000732421875,0.0,0.0,,,0.0,0.09914794732765299,0.5,0.0,0.0,0.5,102.79633742252935,155.851275895085,976.5625,0.5,113.30763626098633,0.4739583333333333,81.98940658569336,0.0,0.5,1.6844710640135556,0.0,,,
pilot_mirage,smekk-,CT,2,0.33755274261603374,1.0,0.0,0.0,0.0,147.65625,162.47107467651367,1.0,0.15,0.0,32.917959213256836,0.016877637130801686,0.05063291139240506,0.0,0.3333333333333333,0.0,0.6666666666666666,85.89902919457639,112.43385803956959,1072.9166666666667,0.3333333333333333,147.53407033284506,0.5367359229147848,52.72923278808594,0.3333333333333333,0.6666666666666666,1.8627139239262034,0.0,,,
pilot_mirage,smekk-,CT,3,0.5792700729927007,0.8387096774193549,0.0,0.0,0.16129032258064516,110.88709677419355,160.18480903871597,0.8387096774193549,0.1935483870967742,36.458333333333336,28.071698665618896,0.05605839416058394,0.11211678832116788,0.5,0.3333333333333333,0.0,0.16666666666666666,61.78486544879049,92.87986767104576,697.9166666666666,0.8333333333333334,193.13627115885416,0.0,11.077985127766928,0.6666666666666666,0.0,38.16131055442979,0.0,,,
