demo,player,side,round,secs_alive,event,tick,technique,stop_ms,speed_before,speed_after,crouch,shot_after,shot_delay_ms,speed_at_shot,overshoot,yaw_move_deg,kind,depth_u,out_ms,total_ms,returned,peak_speed,walk_frac,yaw_swing_deg,shots,lat_ratio,shift_peek
pilot_mirage,B0Tmaks,CT,14,68.015625,stop,111253,counterstrafe,328.125,156.42161560058594,20.30077362060547,0.0,1.0,140.625,0.0,1.0,6.3727569580078125,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,14,68.015625,stop,111321,counterstrafe,93.75,180.09413146972656,28.979825973510742,0.0,0.0,,,0.0,0.1562042236328125,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,14,68.015625,stop,111338,counterstrafe,359.375,180.09413146972656,21.802228927612305,0.0,0.0,,,1.0,1.6870880126953125,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,107758,,,,,,,,,,,commit,162.7584506114789,1484.375,4984.375,0.0,193.78829956054688,0.8229166666666666,36.238067626953125,0.0,1.4178999436390884,1.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,108292,,,,,,,,,,,jiggle,21.788563989002096,296.875,296.875,1.0,142.50820922851562,0.0,0.374908447265625,0.0,59.065218081824405,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,108407,,,,,,,,,,,jiggle,40.18974289602168,562.5,562.5,1.0,180.9796905517578,0.0,3.561279296875,0.0,24.305491756697393,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,108447,,,,,,,,,,,narrow,69.39081399560415,1078.125,1328.125,1.0,208.4604949951172,0.34285714285714286,7.809906005859375,0.0,14.201364358428327,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,108582,,,,,,,,,,,jiggle,31.146852936172465,312.5,312.5,1.0,164.88246154785156,0.3333333333333333,0.6560821533203125,0.0,71.50582630108208,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,108875,,,,,,,,,,,traversal,64.902080556657,1109.375,4984.375,0.0,151.48284912109375,0.6111111111111112,1.3433990478515625,0.0,0.6569881918903622,1.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109217,,,,,,,,,,,narrow,62.49752047892368,656.25,859.375,1.0,189.82913208007812,0.0,2.0303955078125,0.0,57.71638923513003,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109361,,,,,,,,,,,jiggle,48.79467193825381,515.625,609.375,1.0,195.32374572753906,0.0,1.37432861328125,0.0,53.95694058912699,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109496,,,,,,,,,,,jiggle,33.970510489712616,296.875,296.875,1.0,172.92042541503906,0.0,0.0937347412109375,0.0,105.81060382887881,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109569,,,,,,,,,,,jiggle,32.24470256252736,281.25,281.25,1.0,167.36094665527344,0.0,0.0624847412109375,0.0,109.92137105025698,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109670,,,,,,,,,,,jiggle,33.02541982495324,1078.125,1078.125,1.0,161.268310546875,0.0,0.24993896484375,0.0,30.518805872194687,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,109743,,,,,,,,,,,jiggle,40.37785281409674,421.875,421.875,1.0,187.1897430419922,0.0,0.4686279296875,0.0,75.77396811490775,0.0
pilot_mirage,B0Tmaks,CT,14,68.015625,peek,110731,,,,,,,,,,,commit,88.58839283294583,1484.375,4984.375,0.0,93.00432586669922,0.0,208.65167236328125,0.0,1.0456380194774941,0.0
pilot_mirage,B0Tmaks,CT,15,18.734375,stop,114413,counterstrafe,78.125,164.83876037597656,15.255654335021973,0.0,0.0,,,0.0,0.03124237060546875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,15,18.734375,stop,114435,counterstrafe,109.375,158.64437866210938,34.92587661743164,0.0,0.0,,,1.0,0.24993896484375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,15,18.734375,stop,114702,counterstrafe,78.125,165.7476043701172,24.744855880737305,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
