full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age,role,cluster_group
https://www.hltv.org/stats/players/8918/electronic?maps=de_mirage,0.87,0.75,0.5,0.74,0.7,0.83,0.19,0.61,0.23,0.34,0.09,0.13,0.2,0.22,0.15,0.16,0.35,0.09,0.14,0.18,0.18,1.06,0.7,0.12,0.11,0.23,0.52,0.72,0.03,0.5,0.02,0.08,0.64,1.02,0.06,0.0,0.01,0.01,0.01,0.002,0.001,0.54,0.41,0.92,0.63,0.03,1.75,electroNic,de_mirage,26,Entry,2
https://www.hltv.org/stats/players/12732/fl1t?maps=de_mirage,0.88,0.75,0.5,0.74,0.74,0.84,0.19,0.64,0.23,0.33,0.08,0.13,0.2,0.21,0.14,0.16,0.43,0.1,0.15,0.2,0.18,1.11,0.56,0.1,0.09,0.2,0.54,0.74,0.03,0.41,0.02,0.09,0.56,0.95,0.08,0.01,0.01,0.02,0.01,0.002,0.001,0.52,0.44,1.08,0.53,0.03,2.26,FL1T,de_mirage,24,Entry,2
https://www.hltv.org/stats/players/16612/n0rb3r7?maps=de_mirage,0.59,0.68,0.46,0.69,0.67,0.75,0.17,0.59,0.21,0.32,0.08,0.13,0.19,0.23,0.12,0.17,0.06,0.06,0.1,0.15,0.15,1.1,0.55,0.1,0.12,0.22,0.46,0.71,0.03,0.49,0.02,0.08,0.72,1.02,0.05,0.08,0.04,0.07,0.04,0.01,0.01,0.45,0.32,0.7,0.58,0.03,2.17,n0rb3r7,de_mirage,24,Entry,1
https://www.hltv.org/stats/players/20101/fame?maps=de_mirage,0.86,0.75,0.5,0.75,0.74,0.82,0.19,0.64,0.25,0.36,0.08,0.13,0.2,0.25,0.12,0.16,0.36,0.1,0.14,0.19,0.16,1.08,0.76,0.12,0.11,0.23,0.54,0.75,0.03,0.46,0.02,0.08,0.5,1.08,0.08,0.01,0.01,0.01,0.01,0.002,0.0003,0.45,0.29,1.0,0.58,0.04,2.44,fame,de_mirage,22,Entry,2
https://www.hltv.org/stats/players/13138/maka?maps=de_mirage,0.79,0.74,0.49,0.77,0.71,0.77,0.19,0.62,0.23,0.14,0.07,0.11,0.17,0.15,0.1,0.14,0.22,0.08,0.13,0.18,0.17,1.05,0.74,0.12,0.1,0.23,0.55,0.7,0.02,0.5,0.02,0.11,0.59,1.02,0.07,0.91,0.32,0.44,0.24,0.08,0.07,0.7,0.39,0.85,0.91,0.07,2.44,Maka,de_mirage,27,AWP,3
https://www.hltv.org/stats/players/13497/lucky?maps=de_mirage,0.55,0.67,0.46,0.7,0.65,0.75,0.16,0.58,0.19,0.17,0.09,0.11,0.17,0.18,0.13,0.17,0.35,0.09,0.13,0.2,0.19,1.12,0.25,0.08,0.09,0.17,0.47,0.65,0.02,0.32,0.01,0.11,0.37,1.05,0.07,0.28,0.12,0.18,0.1,0.03,0.02,0.45,0.43,1.1,0.47,0.04,2.07,Lucky,de_mirage,26,Anchor,1
https://www.hltv.org/stats/players/19738/djoko?maps=de_mirage,0.3,0.62,0.42,0.76,0.58,0.71,0.13,0.66,0.15,0.29,0.09,0.13,0.17,0.27,0.15,0.15,0.12,0.07,0.11,0.17,0.19,1.15,0.53,0.1,0.13,0.23,0.44,0.67,0.02,0.13,0.004,0.05,1.0,0.93,0.04,0.02,0.02,0.03,0.01,0.004,0.0,0.46,0.27,1.28,0.57,0.04,2.58,Djoko,de_mirage,27,Support,1
https://www.hltv.org/stats/players/21969/graviti?maps=de_mirage,0.04,0.51,0.39,0.51,0.52,0.6,0.1,0.47,0.1,0.13,0.06,0.12,0.16,0.17,0.14,0.2,0.01,0.03,0.07,0.13,0.14,1.18,0.27,0.07,0.14,0.22,0.34,0.54,0.02,0.63,0.03,0.09,0.4,0.98,0.04,0.0,0.01,0.01,0.01,0.0,0.0,0.56,0.25,1.24,0.78,0.06,2.21,Graviti,de_mirage,21,Support,1
https://www.hltv.org/stats/players/19739/ex3rcice?maps=de_mirage,0.45,0.67,0.51,0.64,0.62,0.78,0.12,0.59,0.22,0.29,0.1,0.11,0.16,0.43,0.16,0.1,0.93,0.15,0.23,0.34,0.27,1.16,0.1,0.05,0.11,0.16,0.3,0.67,0.03,0.22,0.0,0.16,0.0,1.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.51,1.64,0.67,0.0,1.69,Ex3rcice,de_mirage,25,Anchor,1
https://www.hltv.org/stats/players/8738/elige?maps=de_mirage,0.92,0.77,0.51,0.78,0.7,0.86,0.2,0.61,0.23,0.3,0.09,0.13,0.18,0.19,0.15,0.14,0.34,0.11,0.13,0.17,0.17,1.01,0.87,0.14,0.12,0.26,0.54,0.74,0.03,0.32,0.02,0.06,0.68,0.92,0.04,0.0,0.0,0.01,0.0,0.0008,0.0001,0.37,0.33,0.74,0.52,0.02,1.68,EliGE,de_mirage,27,Entry,2
https://www.hltv.org/stats/players/11630/jt?maps=de_mirage,0.62,0.68,0.46,0.69,0.67,0.75,0.17,0.58,0.18,0.53,0.11,0.14,0.21,0.25,0.14,0.18,0.45,0.11,0.14,0.2,0.19,1.1,0.46,0.1,0.1,0.2,0.48,0.75,0.03,0.4,0.02,0.11,0.67,0.95,0.05,0.09,0.06,0.08,0.04,0.01,0.01,0.64,0.36,0.91,0.79,0.06,2.21,JT,de_mirage,25,Support,1
https://www.hltv.org/stats/players/12840/hallzerk?maps=de_mirage,0.77,0.74,0.49,0.75,0.69,0.75,0.19,0.6,0.24,0.15,0.09,0.11,0.16,0.17,0.08,0.13,0.4,0.09,0.15,0.2,0.16,1.01,0.77,0.12,0.1,0.22,0.55,0.74,0.02,0.57,0.03,0.11,0.58,1.0,0.05,0.94,0.4,0.54,0.31,0.12,0.09,0.38,0.18,0.49,0.55,0.04,2.23,hallzerk,de_mirage,24,AWP,3
https://www.hltv.org/stats/players/13578/grim?maps=de_mirage,0.84,0.73,0.47,0.75,0.71,0.8,0.19,0.63,0.25,0.79,0.11,0.17,0.24,0.3,0.13,0.16,0.57,0.12,0.15,0.21,0.16,1.09,0.56,0.1,0.11,0.21,0.49,0.71,0.03,0.4,0.02,0.08,0.47,0.98,0.05,0.0,0.0,0.0,0.0,0.0005,0.0,0.42,0.29,0.5,0.57,0.03,2.4,Grim,de_mirage,24,Entry,2
https://www.hltv.org/stats/players/16486/ztr?maps=de_mirage,0.4,0.63,0.44,0.65,0.63,0.71,0.15,0.56,0.18,0.28,0.08,0.13,0.19,0.2,0.14,0.17,0.17,0.08,0.11,0.18,0.2,1.12,0.41,0.09,0.11,0.2,0.45,0.76,0.03,0.65,0.03,0.11,0.76,1.02,0.05,0.01,0.01,0.01,0.01,0.002,0.002,0.71,0.49,1.0,0.7,0.05,2.17,ztr,de_mirage,21,Support,1
https://www.hltv.org/stats/players/20301/tauson?maps=de_mirage,0.37,0.63,0.43,0.64,0.62,0.69,0.15,0.55,0.22,0.18,0.07,0.12,0.17,0.23,0.14,0.19,0.4,0.1,0.13,0.21,0.21,1.11,0.34,0.09,0.1,0.19,0.46,0.67,0.03,0.5,0.02,0.11,0.64,1.07,0.07,0.06,0.03,0.05,0.02,0.01,0.008,0.35,0.41,0.61,0.4,0.02,2.24,Tauson,de_mirage,19,Anchor,1
https://www.hltv.org/stats/players/20358/volt?maps=de_mirage,0.37,0.62,0.43,0.65,0.63,0.71,0.15,0.58,0.2,0.32,0.09,0.12,0.19,0.27,0.14,0.19,0.34,0.08,0.13,0.21,0.2,1.14,0.22,0.07,0.08,0.16,0.47,0.71,0.03,0.48,0.02,0.11,0.57,1.08,0.08,0.01,0.01,0.02,0.01,0.002,0.003,0.46,0.4,0.87,0.53,0.03,2.26,volt,de_mirage,23,Anchor,1
https://www.hltv.org/stats/players/20870/sl3nd?maps=de_mirage,0.8,0.74,0.5,0.72,0.76,0.78,0.18,0.6,0.21,0.14,0.08,0.1,0.17,0.2,0.12,0.19,0.47,0.1,0.15,0.2,0.21,1.05,0.51,0.1,0.07,0.17,0.61,0.71,0.02,0.91,0.04,0.15,0.64,1.13,0.12,0.94,0.4,0.53,0.32,0.11,0.08,0.65,0.41,0.97,0.68,0.06,2.36,sl3nd,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/20994/fl4mus?maps=de_mirage,0.62,0.67,0.46,0.68,0.65,0.76,0.17,0.59,0.2,0.33,0.09,0.13,0.18,0.23,0.15,0.15,0.2,0.09,0.12,0.18,0.19,1.14,0.7,0.12,0.13,0.24,0.48,0.73,0.03,0.26,0.01,0.09,0.47,1.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.39,0.5,0.03,2.65,FL4MUS,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/5794/tabsen?maps=de_mirage,0.85,0.73,0.48,0.75,0.67,0.84,0.19,0.45,0.2,0.07,0.08,0.09,0.12,0.13,0.16,0.15,0.08,0.08,0.09,0.12,0.17,0.79,0.71,0.12,0.12,0.24,0.49,0.73,0.03,0.35,0.02,0.05,0.59,0.67,0.03,0.02,0.02,0.02,0.01,0.003,0.003,0.71,0.64,1.09,0.61,0.03,2.03,tabseN,de_mirage,29,Entry,0
https://www.hltv.org/stats/players/7266/syrson?maps=de_mirage,0.75,0.74,0.5,0.76,0.7,0.74,0.19,0.57,0.21,0.06,0.07,0.1,0.15,0.14,0.08,0.13,0.26,0.09,0.13,0.17,0.17,0.94,0.87,0.14,0.1,0.24,0.59,0.74,0.02,0.59,0.03,0.12,0.6,0.95,0.07,0.96,0.5,0.66,0.38,0.14,0.13,0.33,0.16,0.54,0.5,0.05,2.25,syrsoN,de_mirage,28,AWP,3
https://www.hltv.org/stats/players/12708/rigon?maps=de_mirage,0.88,0.76,0.49,0.77,0.71,0.82,0.19,0.65,0.24,0.58,0.1,0.16,0.21,0.25,0.14,0.14,0.29,0.09,0.13,0.18,0.17,1.09,0.71,0.12,0.12,0.24,0.5,0.74,0.03,0.33,0.02,0.07,0.61,0.9,0.03,0.06,0.04,0.05,0.03,0.01,0.005,0.24,0.32,0.81,0.34,0.02,2.19,rigoN,de_mirage,25,Entry,2
https://www.hltv.org/stats/players/14929/jdc?maps=de_mirage,0.69,0.7,0.47,0.7,0.69,0.77,0.17,0.57,0.23,0.43,0.09,0.14,0.21,0.27,0.13,0.17,0.42,0.09,0.14,0.2,0.18,1.09,0.35,0.09,0.11,0.19,0.44,0.72,0.03,0.44,0.02,0.08,0.62,1.02,0.05,0.02,0.02,0.03,0.01,0.002,0.003,0.4,0.26,0.42,0.6,0.03,1.76,JDC,de_mirage,24,Entry,1
https://www.hltv.org/stats/players/19899/krimbo?maps=de_mirage,0.31,0.62,0.45,0.6,0.65,0.7,0.14,0.52,0.2,0.17,0.07,0.11,0.18,0.25,0.11,0.22,0.22,0.08,0.12,0.19,0.17,1.11,0.23,0.08,0.07,0.15,0.51,0.68,0.02,0.63,0.02,0.14,0.59,1.13,0.1,0.06,0.03,0.05,0.03,0.01,0.004,0.66,0.51,0.88,0.6,0.05,2.21,Krimbo,de_mirage,22,Anchor,1
https://www.hltv.org/stats/players/630/mutiris?maps=de_mirage,0.62,0.68,0.46,0.73,0.62,0.76,0.17,0.47,0.21,0.07,0.08,0.09,0.13,0.18,0.14,0.14,0.16,0.1,0.1,0.15,0.2,0.81,0.56,0.1,0.12,0.22,0.47,0.73,0.03,0.34,0.02,0.06,0.67,0.68,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.34,0.96,0.67,0.01,1.45,MUTiRiS,de_mirage,32,Entry,0
https://www.hltv.org/stats/players/2241/roman?maps=de_mirage,0.62,0.68,0.45,0.74,0.62,0.74,0.17,0.42,0.23,0.1,0.09,0.09,0.13,0.17,0.13,0.14,0.13,0.09,0.1,0.15,0.22,0.75,0.33,0.08,0.09,0.18,0.48,0.74,0.03,0.34,0.02,0.08,0.57,0.68,0.05,0.02,0.02,0.02,0.01,0.002,0.002,0.33,0.32,0.58,0.52,0.009,0.85,roman,de_mirage,32,Entry,0
https://www.hltv.org/stats/players/20462/story?maps=de_mirage,0.57,0.7,0.5,0.84,0.65,0.71,0.17,0.61,0.14,0.26,0.08,0.12,0.18,0.33,0.07,0.12,0.4,0.09,0.14,0.2,0.18,1.01,0.59,0.11,0.08,0.18,0.59,0.77,0.02,0.79,0.03,0.14,0.0,1.1,0.11,0.95,0.44,0.63,0.29,0.12,0.08,0.51,0.25,2.5,0.66,0.06,1.93,story,de_mirage,22,AWP,3
https://www.hltv.org/stats/players/21014/ag1l?maps=de_mirage,0.56,0.67,0.47,0.61,0.63,0.72,0.18,0.53,0.28,0.13,0.03,0.1,0.14,0.5,0.07,0.13,0.2,0.06,0.12,0.19,0.19,1.07,0.37,0.09,0.1,0.19,0.48,0.64,0.02,0.16,0.0,0.13,0.0,1.03,0.1,0.03,0.02,0.02,0.01,0.008,0.008,0.46,0.39,0.83,0.6,0.0,1.97,Ag1l,de_mirage,22,Anchor,1
https://www.hltv.org/stats/players/21136/shr?maps=de_mirage,0.97,0.83,0.52,0.93,0.76,0.86,0.23,0.76,0.27,0.59,0.11,0.15,0.21,0.24,0.13,0.13,0.69,0.12,0.18,0.22,0.15,1.03,0.76,0.12,0.13,0.25,0.49,0.73,0.02,0.34,0.01,0.13,0.5,0.92,0.06,0.64,0.21,0.25,0.16,0.08,0.05,0.27,0.17,0.6,0.45,0.04,2.07,Shr,de_mirage,24,Entry,2
https://www.hltv.org/stats/players/8507/stanislaw?maps=de_mirage,0.46,0.65,0.45,0.62,0.63,0.72,0.16,0.49,0.21,0.26,0.08,0.12,0.19,0.21,0.13,0.2,0.11,0.08,0.11,0.16,0.18,1.03,0.41,0.09,0.1,0.19,0.47,0.74,0.03,0.46,0.02,0.1,0.63,0.93,0.05,0.05,0.03,0.05,0.02,0.008,0.004,0.69,0.5,1.37,0.67,0.04,1.95,stanislaw,de_mirage,30,Support,1
https://www.hltv.org/stats/players/8711/sonic?maps=de_mirage,0.85,0.75,0.49,0.75,0.7,0.81,0.19,0.61,0.26,0.18,0.08,0.12,0.17,0.18,0.13,0.15,0.56,0.11,0.16,0.21,0.18,1.06,0.53,0.1,0.09,0.19,0.54,0.71,0.03,0.51,0.02,0.12,0.64,0.95,0.05,0.35,0.14,0.19,0.1,0.04,0.03,0.56,0.36,0.8,0.7,0.04,1.92,Sonic,de_mirage,26,Entry,2
https://www.hltv.org/stats/players/16726/phzy?maps=de_mirage,0.68,0.71,0.48,0.71,0.71,0.74,0.17,0.59,0.23,0.07,0.07,0.09,0.15,0.21,0.1,0.17,0.25,0.08,0.13,0.18,0.17,1.05,0.57,0.11,0.08,0.19,0.56,0.73,0.02,0.59,0.02,0.13,0.7,1.08,0.08,0.93,0.36,0.51,0.31,0.09,0.07,0.5,0.24,0.59,0.64,0.07,2.34,phzy,de_mirage,22,AWP,3
https://www.hltv.org/stats/players/21163/susp?maps=de_mirage,0.77,0.71,0.48,0.7,0.72,0.81,0.18,0.61,0.23,0.44,0.09,0.14,0.21,0.21,0.16,0.17,0.29,0.09,0.13,0.18,0.2,1.14,0.82,0.13,0.12,0.25,0.53,0.7,0.03,0.48,0.02,0.1,0.43,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0005,0.33,0.42,0.5,0.4,0.02,1.83,susp,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/21665/jba?maps=de_mirage,0.72,0.72,0.47,0.74,0.69,0.76,0.18,0.59,0.29,0.49,0.09,0.14,0.21,0.31,0.13,0.18,0.74,0.12,0.17,0.24,0.21,1.06,0.22,0.08,0.09,0.17,0.46,0.64,0.03,0.56,0.02,0.13,0.55,1.05,0.07,0.0,0.01,0.01,0.01,0.0,0.0,0.42,0.38,1.24,0.51,0.02,1.99,JBa,de_mirage,20,Anchor,1
https://www.hltv.org/stats/players/9115/dexter?maps=de_mirage,0.71,0.7,0.47,0.7,0.65,0.78,0.17,0.59,0.23,0.17,0.08,0.12,0.18,0.15,0.13,0.16,0.19,0.08,0.12,0.17,0.18,1.1,0.71,0.12,0.11,0.23,0.51,0.77,0.03,0.37,0.02,0.08,0.56,0.98,0.03,0.04,0.03,0.04,0.02,0.008,0.006,0.69,0.4,0.91,0.84,0.07,2.21,dexter,de_mirage,30,Support,2
https://www.hltv.org/stats/players/10588/liazz?maps=de_mirage,0.66,0.69,0.47,0.67,0.72,0.77,0.17,0.57,0.23,0.51,0.09,0.13,0.22,0.31,0.16,0.21,0.46,0.1,0.14,0.2,0.21,1.12,0.3,0.08,0.08,0.16,0.52,0.75,0.03,0.65,0.03,0.11,0.67,1.05,0.06,0.0,0.01,0.01,0.0,0.002,0.001,0.54,0.44,1.28,0.58,0.03,1.75,Liazz,de_mirage,27,Anchor,1
https://www.hltv.org/stats/players/11139/alistair?maps=de_mirage,0.73,0.73,0.49,0.7,0.72,0.75,0.18,0.57,0.22,0.18,0.08,0.11,0.18,0.19,0.11,0.17,0.21,0.08,0.12,0.17,0.19,1.03,0.75,0.12,0.1,0.22,0.55,0.76,0.02,0.49,0.02,0.11,0.64,1.02,0.06,0.92,0.33,0.46,0.25,0.09,0.08,0.51,0.3,1.13,0.65,0.05,2.05,aliStair,de_mirage,26,AWP,3
https://www.hltv.org/stats/players/11140/ins?maps=de_mirage,0.86,0.74,0.48,0.72,0.74,0.83,0.19,0.62,0.26,0.24,0.09,0.12,0.18,0.22,0.17,0.17,0.2,0.08,0.13,0.17,0.19,1.13,0.54,0.1,0.09,0.2,0.52,0.74,0.03,0.5,0.02,0.11,0.48,1.03,0.04,0.04,0.03,0.04,0.02,0.006,0.003,0.83,0.79,2.31,0.7,0.04,2.08,INS,de_mirage,26,Anchor,2
https://www.hltv.org/stats/players/17384/vexite?maps=de_mirage,0.95,0.8,0.52,0.78,0.77,0.86,0.21,0.66,0.23,0.41,0.09,0.13,0.2,0.26,0.14,0.15,0.44,0.11,0.15,0.18,0.17,1.07,0.82,0.13,0.1,0.23,0.57,0.76,0.03,0.37,0.02,0.08,0.54,0.98,0.03,0.0,0.01,0.01,0.01,0.001,0.002,0.52,0.36,0.82,0.63,0.04,2.03,Vexite,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/15370/slaxz?maps=de_mirage,0.58,0.7,0.48,0.7,0.69,0.71,0.17,0.56,0.21,0.12,0.08,0.11,0.17,0.17,0.09,0.16,0.26,0.09,0.13,0.18,0.18,1.02,0.82,0.13,0.09,0.23,0.59,0.72,0.02,0.47,0.02,0.12,0.66,0.93,0.08,0.95,0.45,0.65,0.35,0.12,0.11,0.47,0.23,0.49,0.64,0.05,2.25,slaxz-,de_mirage,26,AWP,3
https://www.hltv.org/stats/players/16599/swisher?maps=de_mirage,0.85,0.74,0.5,0.74,0.72,0.82,0.19,0.62,0.23,0.28,0.08,0.13,0.19,0.19,0.15,0.16,0.45,0.1,0.15,0.2,0.2,1.1,0.59,0.11,0.11,0.21,0.5,0.75,0.03,0.51,0.02,0.09,0.66,0.97,0.04,0.02,0.02,0.02,0.01,0.003,0.004,0.69,0.42,1.35,0.79,0.06,2.19,Swisher,de_mirage,26,Support,2
https://www.hltv.org/stats/players/17378/reck?maps=de_mirage,0.68,0.7,0.48,0.69,0.68,0.76,0.17,0.57,0.24,0.35,0.08,0.13,0.2,0.23,0.13,0.16,0.23,0.09,0.12,0.18,0.19,1.09,0.35,0.09,0.09,0.18,0.48,0.72,0.03,0.33,0.01,0.1,0.57,0.95,0.04,0.0,0.01,0.01,0.0,0.002,0.0008,0.56,0.27,0.73,0.77,0.05,2.39,reck,de_mirage,21,Support,1
https://www.hltv.org/stats/players/20104/s1n?maps=de_mirage,0.59,0.66,0.46,0.64,0.68,0.77,0.16,0.58,0.23,0.19,0.08,0.11,0.18,0.23,0.14,0.2,0.28,0.08,0.13,0.19,0.16,1.16,0.46,0.1,0.09,0.19,0.51,0.72,0.03,0.45,0.02,0.1,0.68,1.05,0.07,0.04,0.02,0.04,0.02,0.005,0.006,0.74,0.46,0.72,0.94,0.06,2.12,s1n,de_mirage,23,Support,1
https://www.hltv.org/stats/players/22921/lake?maps=de_mirage,0.98,0.81,0.52,0.86,0.78,0.91,0.22,0.73,0.24,0.48,0.11,0.14,0.18,0.26,0.23,0.14,0.28,0.1,0.13,0.16,0.22,1.12,0.9,0.17,0.15,0.32,0.52,0.74,0.03,0.36,0.02,0.08,0.38,0.93,0.04,0.01,0.01,0.01,0.01,0.004,0.001,0.38,0.39,0.24,0.47,0.03,2.1,Lake,de_mirage,20,Entry,2
https://www.hltv.org/stats/players/9219/felps?maps=de_mirage,0.93,0.78,0.51,0.77,0.71,0.86,0.2,0.64,0.22,0.36,0.09,0.13,0.19,0.21,0.16,0.14,0.18,0.09,0.12,0.16,0.18,1.09,0.84,0.14,0.13,0.27,0.51,0.75,0.03,0.24,0.01,0.07,0.53,0.93,0.06,0.04,0.03,0.03,0.02,0.007,0.006,0.44,0.31,0.74,0.63,0.02,1.56,felps,de_mirage,28,Entry,2
https://www.hltv.org/stats/players/12822/vini?maps=de_mirage,0.51,0.66,0.45,0.64,0.67,0.73,0.16,0.55,0.21,0.45,0.09,0.14,0.21,0.26,0.14,0.2,0.25,0.09,0.12,0.18,0.18,1.12,0.46,0.09,0.1,0.19,0.48,0.77,0.03,0.41,0.02,0.08,0.69,1.02,0.05,0.02,0.01,0.02,0.01,0.003,0.001,0.55,0.33,0.74,0.71,0.04,2.24,VINI,de_mirage,25,Support,1
https://www.hltv.org/stats/players/19869/try?maps=de_mirage,0.91,0.81,0.53,0.77,0.8,0.8,0.21,0.6,0.23,0.23,0.09,0.11,0.19,0.2,0.1,0.16,0.5,0.1,0.16,0.2,0.19,0.99,0.69,0.12,0.07,0.19,0.63,0.78,0.02,0.63,0.03,0.12,0.62,1.1,0.1,0.95,0.48,0.59,0.34,0.13,0.1,0.59,0.27,0.84,0.83,0.08,2.19,try,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/20183/decenty?maps=de_mirage,0.74,0.71,0.48,0.69,0.72,0.77,0.18,0.59,0.22,0.19,0.08,0.11,0.18,0.22,0.15,0.2,0.51,0.09,0.15,0.22,0.22,1.08,0.35,0.09,0.07,0.16,0.54,0.76,0.03,0.5,0.02,0.11,0.72,1.05,0.09,0.06,0.04,0.05,0.03,0.01,0.005,0.21,0.22,0.75,0.4,0.02,2.05,decenty,de_mirage,21,Entry,1
https://www.hltv.org/stats/players/22564/noway?maps=de_mirage,0.68,0.7,0.48,0.7,0.72,0.77,0.17,0.6,0.21,0.74,0.1,0.17,0.25,0.26,0.2,0.18,0.33,0.1,0.13,0.18,0.24,1.1,0.57,0.1,0.12,0.22,0.46,0.76,0.03,0.24,0.01,0.06,0.5,1.02,0.06,0.01,0.01,0.02,0.01,0.001,0.002,0.47,0.42,0.95,0.54,0.03,1.67,noway,de_mirage,19,Entry,2
https://www.hltv.org/stats/players/12731/sdy?maps=de_mirage,0.65,0.69,0.48,0.68,0.7,0.77,0.16,0.58,0.25,0.38,0.09,0.13,0.2,0.23,0.14,0.18,0.54,0.1,0.15,0.22,0.19,1.12,0.35,0.09,0.09,0.18,0.5,0.72,0.03,0.59,0.02,0.11,0.69,1.1,0.08,0.03,0.02,0.03,0.02,0.004,0.003,0.57,0.38,0.59,0.68,0.04,1.94,sdy,de_mirage,28,Anchor,1
https://www.hltv.org/stats/players/17803/fear?maps=de_mirage,0.42,0.64,0.46,0.64,0.66,0.72,0.15,0.56,0.18,0.48,0.09,0.14,0.21,0.25,0.18,0.2,0.33,0.09,0.13,0.2,0.25,1.12,0.51,0.1,0.11,0.21,0.47,0.71,0.03,0.59,0.03,0.11,0.54,1.07,0.08,0.0,0.01,0.01,0.0,0.0008,0.0005,0.67,0.51,1.45,0.62,0.04,2.1,fear,de_mirage,24,Support,1
https://www.hltv.org/stats/players/23046/jambo?maps=de_mirage,0.83,0.75,0.51,0.73,0.76,0.78,0.19,0.61,0.21,0.1,0.09,0.09,0.15,0.18,0.15,0.18,0.47,0.1,0.15,0.2,0.24,1.04,0.78,0.13,0.08,0.21,0.62,0.71,0.02,0.7,0.03,0.14,0.57,1.1,0.08,0.92,0.35,0.46,0.27,0.09,0.08,0.44,0.26,0.77,0.56,0.05,2.48,jambo,de_mirage,20,AWP,3
https://www.hltv.org/stats/players/23413/s-chilla?maps=de_mirage,0.3,0.61,0.44,0.59,0.64,0.7,0.14,0.53,0.2,0.68,0.1,0.16,0.23,0.34,0.19,0.23,0.29,0.09,0.12,0.19,0.28,1.14,0.22,0.07,0.08,0.15,0.48,0.74,0.03,0.6,0.03,0.09,0.68,1.07,0.06,0.0,0.0,0.0,0.0,0.001,0.0,0.28,0.41,1.12,0.25,0.02,2.34,s-chilla,de_mirage,19,Support,1
https://www.hltv.org/stats/players/23414/jackasmo?maps=de_mirage,0.68,0.69,0.46,0.7,0.68,0.77,0.17,0.61,0.22,0.36,0.09,0.13,0.19,0.26,0.17,0.19,0.47,0.09,0.15,0.21,0.21,1.11,0.48,0.1,0.1,0.2,0.49,0.66,0.03,0.6,0.03,0.09,0.55,1.02,0.06,0.0,0.0,0.0,0.0,0.0004,0.0,0.53,0.36,1.03,0.61,0.04,2.33,jackasmo,de_mirage,17,Support,1
https://www.hltv.org/stats/players/23415/zerrofix?maps=de_mirage,0.31,0.62,0.44,0.62,0.63,0.68,0.15,0.53,0.2,0.74,0.11,0.16,0.23,0.32,0.17,0.2,0.55,0.1,0.14,0.22,0.3,1.08,0.38,0.09,0.1,0.19,0.46,0.75,0.02,0.21,0.007,0.08,0.61,1.03,0.07,0.03,0.02,0.03,0.01,0.004,0.002,0.32,0.39,1.16,0.41,0.01,1.96,zeRRoFIX,de_mirage,17,Support,1
https://www.hltv.org/stats/players/16147/cptkurtka023?maps=de_mirage,0.47,0.64,0.43,0.68,0.65,0.73,0.16,0.59,0.2,0.85,0.12,0.18,0.25,0.32,0.18,0.2,0.31,0.09,0.12,0.19,0.21,1.14,0.62,0.11,0.13,0.24,0.45,0.77,0.02,0.34,0.02,0.06,0.68,0.95,0.04,0.0,0.0,0.0,0.0,0.0003,0.0003,0.37,0.28,0.91,0.5,0.03,2.5,cptkurtka023,de_mirage,25,Support,1
https://www.hltv.org/stats/players/19592/headtr1ck?maps=de_mirage,0.82,0.75,0.5,0.72,0.76,0.78,0.19,0.59,0.21,0.21,0.09,0.11,0.18,0.19,0.14,0.19,0.62,0.11,0.16,0.22,0.24,1.04,0.38,0.09,0.05,0.14,0.62,0.78,0.02,0.62,0.02,0.14,0.64,1.15,0.1,0.89,0.3,0.4,0.22,0.07,0.06,0.6,0.43,1.27,0.59,0.05,2.28,headtr1ck,de_mirage,20,AWP,3
