Map,Mean,Std,Std/Mean (%)
de_ancient,0.4702747252747253,0.044129784966560025,9.38
de_anubis,0.4541208791208792,0.07481872533732001,16.48
de_dust2,0.4630054644808743,0.029318916608126584,6.33
de_inferno,0.4586263736263736,0.029653299911081364,6.47
de_mirage,0.4789071038251365,0.02828246658782362,5.91
de_nuke,0.4643715846994535,0.07413615082039221,15.96
de_train,0.44939226519337017,0.1172469651152186,26.09
de_vertigo,0.4721428571428572,0.02562632944556062,5.43
