Map,Mean,Std,Std/Mean (%)
de_ancient,0.7586813186813187,0.08022356594578742,10.57
de_anubis,0.7279670329670329,0.1240154107826526,17.04
de_dust2,0.7527868852459018,0.0588011497478882,7.81
de_inferno,0.7426923076923077,0.05459953500048735,7.35
de_mirage,0.7695081967213114,0.055828216589905874,7.26
de_nuke,0.739344262295082,0.12093775784196974,16.36
de_train,0.7285635359116023,0.19097449683337614,26.21
de_vertigo,0.7696703296703296,0.055403104395749324,7.2
