Map,Mean,Std,Std/Mean (%)
de_ancient,0.5792857142857143,0.06780729694175805,11.71
de_anubis,0.5541208791208792,0.09728381162168126,17.56
de_dust2,0.5616393442622951,0.06665922014497976,11.87
de_inferno,0.5546153846153846,0.057830151234803145,10.43
de_mirage,0.5808743169398908,0.06060410665416616,10.43
de_nuke,0.5626229508196722,0.09628657385913436,17.11
de_train,0.5586740331491712,0.15628467202789134,27.97
de_vertigo,0.5879120879120879,0.05294668398292577,9.01
