Map,Mean,Std,Std/Mean (%)
de_ancient,0.22296703296703296,0.03500574555822665,15.7
de_anubis,0.21527472527472527,0.053524211681368596,24.86
de_dust2,0.22398907103825133,0.030615299822118726,13.67
de_inferno,0.22120879120879125,0.02851132041665059,12.89
de_mirage,0.22300546448087433,0.027320542781714058,12.25
de_nuke,0.2145901639344262,0.040717754200297385,18.97
de_train,0.22348066298342542,0.09928374551759445,44.43
de_vertigo,0.2233516483516484,0.04315304221623945,19.32
